MSRP-new    MrsP-new    PWLP-new    MSRP-ilp    PWLP-ilp
10484238    1584286    5479723    0    0
4443717    43240967    2727087    0    0
8422444    1928940    4335900    0    0
491305    1620821    225341    0    0
6202501    482108    3286864    0    0
9889971    166578    4389808    0    0
6565040    3554104    3898759    0    0
6028769    96575    4030080    0    0
6793447    2721977    4322871    0    0
4422511    3089115    3404643    0    0
5462095    891400    3255693    0    0
795082    330857    4323382    0    0
7752296    534483    3795542    0    0
4861696    1131816    3660644    0    0
5955700    1325987    4500180    0    0
186762    494371    91465    0    0
5954422    30147    4431964    0    0
8821262    1954745    4948307    0    0
392175    1725827    209245    0    0
512000    2888811    4812132    0    0
4640698    76391    3970296    0    0
6689974    103473    4560730    0    0
6718333    67449    4119246    0    0
1011480    770299    587625    0    0
6082932    2318305    4052819    0    0
4748771    24199132    2654018    0    0
6091875    1778458    4893888    0    0
4456235    4045665    3146600    0    0
8422699    1564102    5086526    0    0
4941153    40717249    3687726    0    0
5436546    379145    3405154    0    0
275417    868151    117780    0    0
327026    228918    152272    0    0
7727514    7046636    4341266    0    0
8501901    595545    5130471    0    0
369437    1264925    148950    0    0
8147538    1171671    6146550    0    0
680367    3299127    355640    0    0
5218103    26572112    2636899    0    0
5273033    68996793    3786855    0    0
8730563    2853555    5591883    0    0
5398734    1688526    2725554    0    0
6096985    3569178    4634822    0    0
6419922    81262298    3352269    0    0
4630990    2444517    3354057    0    0
6784249    51158565    4473609    0    0
5389281    78878077    3038273    0    0
6454669    38780900    2433275    0    0
7958476    3496364    4035957    0    0
5796785    2352796    3297849    0    0
4601609    1529355    2460868    0    0
910306    1932262    3411031    0    0
7192520    45382219    3728603    0    0
560798    2410281    256255    0    0
8535370    1521180    5564802    0    0
6420945    51123052    4128954    0    0
8188672    77413    4401050    0    0
7777334    83034    3675462    0    0
5720395    6198924    4216587    0    0
695696    722267    339289    0    0
212056    980055    3611334    0    0
5021888    1944525    3800907    0    0
4559964    1470594    4501457    0    0
3881642    29445339    2494593    0    0
631057    1079185    370714    0    0
6402294    1799407    3606991    0    0
8756367    1653268    4656027    0    0
6517264    77413    4706359    0    0
243481    853588    3901313    0    0
5959787    2551311    3343327    0    0
6555076    3424316    2922792    0    0
7954899    98874    4119756    0    0
4711213    160192    3177770    0    0
5670574    14845432    4268196    0    0
6694573    63106    4829249    0    0
444807    2360972    250890    0    0
587369    2985642    3729880    0    0
3966974    34829254    2299655    0    0
6266884    2161946    4224252    0    0
8185350    88412152    4592155    0    0
6087276    680111    3335917    0    0
5269457    87170477    3504540    0    0
7745909    643832    4799867    0    0
730698    1087105    342355    0    0
6971778    1513516    5501951    0    0
3297850    25986787    2569195    0    0
6922980    2541603    4009386    0    0
7033096    330603    4305752    0    0
5826166    1933284    4170599    0    0
272862    203625    2716357    0    0
600144    3325953    316806    0    0
952718    1536254    499991    0    0
50075    80990    5424538    0    0
7106931    11692956    4559709    0    0
767489    2514776    346187    0    0
5034406    37385164    3379350    0    0
417469    4526751    198260    0    0
6163667    3416140    3120285    0    0
5150910    1920509    3411542    0    0
5720394    73075672    3346903    0    0
5176713    4185673    3816236    0    0
4317505    654307    3599071    0    0
7712185    3523702    4669569    0    0
8049429    3861457    4388787    0    0
6212210    79540815    3280220    0    0
6208122    3930951    3737290    0    0
9060143    79759769    3820835    0    0
5434758    2644820    3801929    0    0
431266    1396757    174243    0    0
5338694    35663680    2635111    0    0
114714    131321    35768    0    0
7403044    1578920    3996356    0    0
6106182    94019    3584508    0    0
8563473    1931240    4253633    0    0
5086782    16447091    4050008    0    0
5388514    1233756    3047982    0    0
5698422    44074627    3346648    0    0
739896    2986664    4269474    0    0
689820    758035    379656    0    0
861253    3114664    452726    0    0
5258215    13956331    3403111    0    0
8809765    1005860    6428864    0    0
5298327    1021444    3100102    0    0
50331    102962    16096    0    0
6963347    53641149    2647119    0    0
70515    145628    18906    0    0
336223    1384749    219976    0    0
2205124    1930729    1683671    0    0
5349935    2758257    3621043    0    0
6599275    13979836    3654512    0    0
7912999    63007625    3728859    0    0
844901    3258248    506379    0    0
817308    4149394    3464173    0    0
6707348    322426    5642215    0    0
5725504    53195067    3299893    0    0
10839368    580470    5357089    0    0
213333    1087871    156360    0    0
6900497    1323176    763656    0    0
4618471    7440600    2715335    0    0
7861646    121936115    4533648    0    0
7299059    1944526    3806272    0    0
7263802    109569179    4147350    0    0
3380117    6899475    1991280    0    0
578172    2608796    326259    0    0
877604    978011    537292    0    0
6595188    2940421    3833865    0    0
8001143    4822351    4502734    0    0
6678477    74858    3859669    0    0
4786072    28367942    2414114    0    0
6763554    55393547    4489194    0    0
8820495    1365587    5342015    0    0
6092385    4053585    3846894    0    0
7674883    6130198    4317760    0    0
7497063    71792    4134320    0    0
7061199    4618215    3110577    0    0
6931156    61317    4041833    0    0
7328696    75371238    4355062    0    0
5426582    76473161    3227590    0    0
4351485    48172156    2196948    0    0
6354262    1214338    3702032    0    0
4340244    53649069    3041850    0    0
6801112    53397    4148883    0    0
9191209    3002249    4647341    0    0
8296487    4616682    4770998    0    0
5770470    87630101    5333073    0    0
444295    2063838    5364498    0    0
5016778    86115564    4475142    0    0
7090325    2181363    3536476    0    0
3220437    38210138    2534449    0    0
1039073    2495614    516088    0    0
6340465    760845    3911789    0    0
5332306    741429    3389315    0    0
7083427    894722    4513720    0    0
5442422    2630513    4082455    0    0
6978932    81757    3645825    0    0
6735451    67960    3642504    0    0
6231882    417213    3596516    0    0
643831    2100118    4729864    0    0
526307    313740    5529288    0    0
6027237    1325731    3450377    0    0
9918075    464734    5611812    0    0
7186644    63106    6157791    0    0
3894160    1276166    2504557    0    0
8861884    5428626    4396195    0    0
6411491    3110065    3103422    0    0
4050775    22264571    2936589    0    0
10451535    2051830    6761255    0    0
4740850    39503677    3362999    0    0
146906    165046    39857    0    0
5633528    1428183    3920220    0    0
6420689    4001210    2978488    0    0
6816952    2633067    3851239    0    0
531417    2573028    298666    0    0
5254638    2650185    3095247    0    0
7527211    3454208    4409737    0    0
6490182    1568190    3454975    0    0
6029025    91374801    4163189    0    0
718690    5788099    434331    0    0
4820818    2334401    3583230    0    0
9245117    1700278    4730630    0    0
309652    685221    4098295    0    0
461668    2126178    236327    0    0
4806000    1810905    2813698    0    0
5950590    46244    3856092    0    0
6485838    4005553    4752858    0    0
4755158    71281    2955749    0    0
5609257    74369722    2721466    0    0
6894366    3780467    3751342    0    0
7746420    89134164    3899270    0    0
7101311    945564    4097785    0    0
393963    50587    288957    0    0
7928584    10799256    4602375    0    0
9130147    2620293    4554855    0    0
734530    2943486    278994    0    0
495392    787672    232750    0    0
4103150    3406943    2768987    0    0
7929861    3010425    4664458    0    0
6961559    5138646    4679533    0    0
82268    245780    42922    0    0
5748242    69164137    4871150    0    0
6728809    101430    4222719    0    0
6702749    3430959    3396723    0    0
6864473    128307239    5426582    0    0
81501    188806    31681    0    0
6428354    1965475    4507334    0    0
584558    4434264    403162    0    0
8268895    105772    5124083    0    0
6675922    47246010    3505306    0    0
5865256    4159102    4268196    0    0
6272250    2786361    4751580    0    0
8243346    700294    4183884    0    0
6956449    1615200    3281243    0    0
5948545    1742433    3737801    0    0
8208855    289214    4826694    0    0
5485599    27669948    3409243    0    0
4942176    3326209    3447566    0    0
8011362    1775903    5343548    0    0
7382349    2362760    3485889    0    0
365604    1369930    3975151    0    0
6814908    27434642    4923780    0    0
281804    1465483    184463    0    0
7397933    1197220    3732180    0    0
10183272    51098    4982032    0    0
371225    583537    230706    0    0
1053125    629524    4438863    0    0
7374429    79740097    3475925    0    0
990274    4251844    3964675    0    0
4807022    34389303    2427144    0    0
3974128    2873738    2946808    0    0
6891300    2527040    4096763    0    0
32958    75114    15074    0    0
5656777    369181    2894688    0    0
6306485    2939399    4018838    0    0
8269917    93254    4675190    0    0
725077    1723783    4171110    0    0
8414523    1575855    4935533    0    0
894211    866618    436630    0    0
6890788    4211732    3872188    0    0
62084    84823    16862    0    0
6132753    1876054    3598049    0    0
753947    32958    460135    0    0
859720    3870144    4146327    0    0
6291412    3000205    2638688    0    0
5752074    3983070    4315206    0    0
5266646    2211766    3797585    0    0
4581425    3290185    3575566    0    0
68727    124679    17884    0    0
8435729    382722    5338694    0    0
363560    1303759    357429    0    0
7862412    2407981    3871166    0    0
419513    1580709    3799119    0    0
4843812    1557460    2221986    0    0
7138868    825229    5419173    0    0
7518780    3615422    4567884    0    0
6222430    97567338    3861203    0    0
3989202    16537023    2455248    0    0
6698405    529883    4198447    0    0
4307541    43745302    2463933    0    0
5970518    41999803    3847406    0    0
7582908    1768494    3859924    0    0
7663386    52631    6445215    0    0
7011379    4890311    4701249    0    0
6086509    6887467    3709953    0    0
6290901    3559981    3662943    0    0
6591611    3308835    3754408    0    0
10123999    121101    5383405    0    0
7495530    163002    4473609    0    0
5761528    93382687    4758479    0    0
7568856    4022927    5595971    0    0
872494    2136142    4603141    0    0
5064810    27105573    2336700    0    0
9015944    6014717    4714280    0    0
5129960    1625419    2952173    0    0
10264007    1562058    5560714    0    0
277717    2269507    190339    0    0
7195331    6182829    3421250    0    0
7120473    2018617    5748753    0    0
6497080    124679    3243175    0    0
10672789    3438879    6546390    0    0
3133825    24603316    2319838    0    0
5752841    11991878    3986136    0    0
5352490    3039550    3710208    0    0
4138152    47878089    3129993    0    0
346699    1992302    200304    0    0
7253582    69615331    3058711    0    0
941987    1018123    508678    0    0
995128    150227    491305    0    0
6915060    14001297    4531350    0    0
6983020    9603569    5146822    0    0
7275044    46719447    3669841    0    0
5263836    3073530    3429937    0    0
7029774    62387042    4168556    0    0
6436529    2825451    3444245    0    0
7475857    4754902    4537992    0    0
151504    241948    44455    0    0
5748243    2861219    3346136    0    0
7554037    2729131    4077346    0    0
5342782    4371924    3294017    0    0
169389    42922    92232    0    0
6977655    1648414    3416141    0    0
941220    1755974    1157365    0    0
1654289    1820613    255999    0    0
6927579    1822146    5280442    0    0
120080    397285    4607230    0    0
5290151    3907956    4725776    0    0
459880    1550306    176287    0    0
9462539    3226568    6081399    0    0
5667763    37221141    3165761    0    0
5334350    53543297    3413075    0    0
6964114    445061    5795764    0    0
8149070    1612390    5366286    0    0
4883668    49915612    3930695    0    0
5944713    1226346    3746998    0    0
9473269    1864812    5359133    0    0
6285280    71281    2790959    0    0
7550971    751648    3142768    0    0
4236770    33474141    2244725    0    0
6949040    498969    4350718    0    0
6467443    3206384    3906679    0    0
3079151    30723294    1879887    0    0
62084    192128    34491    0    0
627992    3029586    328814    0    0
7698388    136686    4450359    0    0
5001704    33469    2941698    0    0
7052512    3233977    6078845    0    0
5642215    4519086    5359644    0    0
7010102    129346311    3897481    0    0
142052    503569    50842    0    0
5261792    56265786    3445011    0    0
6294733    51900504    3355590    0    0
9463305    1370187    5518047    0    0
5302159    56964547    2671902    0    0
6268929    10921379    4024970    0    0
8188160    5140945    4217864    0    0
9978115    1340550    7184345    0    0
6198414    39090    3952667    0    0
6567339    55036885    3828755    0    0
6728042    2025260    3607246    0    0
7708863    130300    3902847    0    0
326004    558754    231472    0    0
5252849    2591423    3909745    0    0
9301069    2875015    5786311    0    0
156615    280783    50331    0    0
8054284    144096    3784045    0    0
655074    7604879    396263    0    0
1079184    1076630    3308069    0    0
2719423    2813442    1005604    0    0
5475380    10105604    3794009    0    0
5257959    2957539    2213044    0    0
293046    1018378    128766    0    0
984398    1489499    459369    0    0
755225    2374768    397541    0    0
6005264    5939859    4496092    0    0
8787792    997429    4182352    0    0
6673623    460647    3301426    0    0
508678    1861492    289724    0    0
193149    493604    111138    0    0
6142462    3587830    3336684    0    0
7100289    860998    6205312    0    0
725843    122123    441996    0    0
5027509    24575978    4549489    0    0
9825588    126467    6150893    0    0
298411    2055408    144351    0    0
731975    38323    336990    0    0
916693    4402583    528606    0    0
7643969    89421    4731397    0    0
263920    821396    98874    0    0
5057656    1563847    3250584    0    0
7478157    5799851    5116419    0    0
4664459    52878004    2413602    0    0
5594438    42164593    4139685    0    0
7590828    1658634    5832043    0    0
6951084    15719459    4510399    0    0
6883635    73506425    4304731    0    0
6140162    1797108    4474376    0    0
3406687    223297    1372741    0    0
6262030    2639200    3518081    0    0
6329735    2378345    3142512    0    0
6943929    1729915    4059717    0    0
341077    807600    211800    0    0
4696395    2020916    2990752    0    0
868918    4736762    386044    0    0
7674628    10549898    4106727    0    0
8486571    13388379    5629440    0    0
389109    1782801    224063    0    0
5609768    51864    4138407    0    0
7626852    2411815    5016778    0    0
6328969    857420    3280732    0    0
208224    888845    92998    0    0
86611    187274    36279    0    0
200558    1387560    112671    0    0
683177    450427    412615    0    0
8694795    2133332    8378499    0    0
4742894    36513436    2721467    0    0
6031324    753181    5200475    0    0
768766    71026    475975    0    0
4203557    25485518    2407727    0    0
6885167    2594999    4055629    0    0
4579126    56208    4111836    0    0
6530038    100914752    3707398    0    0
7195331    7758683    4418678    0    0
6328968    3581186    4276882    0    0
8137829    3530345    4516019    0    0
4489960    2459590    2994840    0    0
440207    2908485    7755107    0    0
4915604    1267480    3135870    0    0
4471565    24461775    2532149    0    0
8435729    2663982    4814942    0    0
8033589    1644581    3694112    0    0
276695    811432    97597    0    0
5661121    53694036    4911516    0    0
1809627    1004582    4787860    0    0
215377    679600    712303    0    0
4778151    3472859    2907207    0    0
684965    3298105    301988    0    0
7061965    429733    5766382    0    0
8244112    85677911    4653473    0    0
8788814    456303    4764099    0    0
4881879    31892922    2467255    0    0
5848905    67993233    3462640    0    0
