MSRP-new    MrsP-new    PWLP-new    MSRP-ilp    PWLP-ilp
14206966    4061761    8277581    0    0
16899817    1391903    9870299    0    0
70515    275672    33980    0    0
13022519    11036094    7141678    0    0
16913869    246036    8074979    0    0
20866025    161469    10499312    0    0
1585307    8504456    812199    0    0
496925    1217659    267752    0    0
181653    1546218    140519    0    0
12142872    302499    7357821    0    0
1306059    6609495    538315    0    0
908774    168623    404439    0    0
757268    112926    568719    0    0
2198992    3944236    998450    0    0
45733    93764    19928    0    0
1055935    257788    2654784    0    0
6393096    7418373    1921021    0    0
16810141    78946    11059854    0    0
14299197    5931938    9305924    0    0
273884    645876    115481    0    0
1301459    7315155    645620    0    0
2077635    716901    961659    0    0
23501648    6515475    11691423    0    0
2160413    976990    1102434    0    0
21560443    428200    16131563    0    0
19670082    213333    11659998    0    0
38834    164279    21716    0    0
17825453    1397268    3259526    0    0
3555638    269797    2138441    0    0
978778    4930167    428711    0    0
13282096    55697    6134030    0    0
74092    234028    43433    0    0
19086545    11110697    8097717    0    0
18369389    6184106    9708830    0    0
1423073    800702    972902    0    0
1756485    5631739    1031664    0    0
4792204    1955766    1840286    0    0
16395993    63325197    7966396    0    0
599888    3486656    408016    0    0
12172508    20581921    6218342    0    0
1178059    188040    764167    0    0
15884760    5763572    8711657    0    0
12682208    277205    7263291    0    0
12583334    3648891    7861645    0    0
227896    943009    111138    0    0
347209    736830    111138    0    0
586602    1012503    345676    0    0
862275    3352779    485685    0    0
281038    817308    104239    0    0
941987    70771    480318    0    0
12798200    2235782    9902745    0    0
14114478    595289    9678427    0    0
14702614    4065083    8580080    0    0
19775344    177054    11306656    0    0
3884451    742450    2298632    0    0
892934    4204835    609597    0    0
12385585    4294000    6880568    0    0
3539797    6341743    2072780    0    0
18853029    7905079    8071657    0    0
307608    1499719    331114    0    0
386810    1857659    186251    0    0
6080122    5514214    1992812    0    0
272862    1444789    147928    0    0
806322    100662    353341    0    0
13965783    1956022    7888217    0    0
13232531    6260753    12194480    0    0
17366084    172965    10020781    0    0
16763130    11190154    12567493    0    0
16784081    2567662    7369319    0    0
15241184    1060790    8886156    0    0
12553697    11163327    8178196    0    0
9675105    5427348    7604624    0    0
1236055    5881608    482107    0    0
10017205    5095214    6989663    0    0
763400    165046    408016    0    0
52120    122635    24016    0    0
19297069    469844    10437995    0    0
15546238    2110849    13034527    0    0
454770    2327503    250379    0    0
1725316    74347    929724    0    0
322171    833915    245780    0    0
1462929    1789699    770810    0    0
1136159    2894433    529373    0    0
394219    3773314    215377    0    0
1261348    3205362    656351    0    0
2539303    3825944    1548007    0    0
20284789    990786    10870026    0    0
10717754    5271245    8113558    0    0
15729678    4107748    10078011    0    0
21169291    306075    10197835    0    0
569484    87888    398563    0    0
16968543    1430738    9685835    0    0
290491    1284853    9382315    0    0
15160961    1694146    7749230    0    0
2090154    4280204    12763454    0    0
17889070    158659    14054949    0    0
909540    6689719    481852    0    0
45221    170411    29637    0    0
491816    984910    265963    0    0
23091077    3482313    11856468    0    0
508168    2030625    216144    0    0
86355    162491    23760    0    0
1520670    484406    715369    0    0
926402    4850455    554666    0    0
18680319    8805166    9630139    0    0
17516822    3900036    9923184    0    0
282315    1661188    200814    0    0
2542625    2062050    1231200    0    0
7523890    211290    3654767    0    0
14786669    3295295    7915809    0    0
14259852    6607195    8787537    0    0
1315257    101940    814754    0    0
582770    1958322    358962    0    0
900854    4778407    428710    0    0
377868    2199503    216143    0    0
11000837    2741650    7474836    0    0
897276    86866    387576    0    0
1808349    478275    823951    0    0
17478243    2717890    9359066    0    0
545724    124934    9012878    0    0
400606    719967    204136    0    0
1600893    9596159    881437    0    0
23804913    6107204    9104088    0    0
754969    3977705    479808    0    0
1783567    1039839    886547    0    0
1216893    4985097    566419    0    0
19099065    5295516    1854338    0    0
1969308    1020167    982354    0    0
16513519    3118496    11897602    0    0
269029    1073819    128511    0    0
19590625    9854203    10037900    0    0
1354857    2543646    624670    0    0
12408579    746027    7825366    0    0
2188772    5330262    1083528    0    0
862275    3504284    415425    0    0
20326944    5628929    11523311    0    0
77158    178842    24016    0    0
15002813    112670    9499840    0    0
474954    1011480    173732    0    0
11607622    3928140    5633527    0    0
139753    484407    73069    0    0
405716    3683126    205158    0    0
6930900    6463866    3249562    0    0
12447669    2242425    8309006    0    0
138219    321150    51609    0    0
1111120    1952701    579449    0    0
20953403    1693635    9927784    0    0
614706    1926130    776685    0    0
14451469    4487916    8895098    0    0
70004    133621    2333635    0    0
12677099    61119051    10061660    0    0
664782    4452914    277205    0    0
3341793    6996816    1799408    0    0
12587933    1473915    7675905    0    0
973156    5563779    427177    0    0
1023233    7140401    520942    0    0
506890    475464    10542234    0    0
120591    617005    83289    0    0
50076    201325    40878    0    0
23583660    752925    12315581    0    0
60296    207967    25805    0    0
16733238    270818    7756129    0    0
14803787    4311118    8776295    0    0
16602939    187273    10122211    0    0
821141    533716    400095    0    0
438419    4695118    297389    0    0
550323    1077140    238882    0    0
808366    2878337    371225    0    0
801980    1927407    449915    0    0
1559503    345932    843368    0    0
141540    584814    79713    0    0
1112654    672191    519664    0    0
12710567    6880824    9057078    0    0
19250314    10544278    9938259    0    0
18659368    552366    9110731    0    0
1007903    4766143    484662    0    0
700806    2632812    329070    0    0
340822    1641005    9656710    0    0
9634738    3672652    8385398    0    0
530906    1643049    220486    0    0
975200    1292773    446850    0    0
18294275    24934939    14449169    0    0
17382691    6207611    8584167    0    0
4016795    11713395    2004821    0    0
5366798    1155065    3247263    0    0
876582    1915655    555177    0    0
51609    74092    633868    0    0
16106780    8175130    9960741    0    0
1300438    705915    631313    0    0
620327    149206    217676    0    0
628758    2792237    346699    0    0
655584    436375    338267    0    0
16451946    18021158    10635743    0    0
1853060    9662075    725078    0    0
18107258    63106    6201480    0    0
16900073    1405955    11370018    0    0
1128494    288702    496670    0    0
18079409    7053790    11772157    0    0
137197    619816    75880    0    0
17490507    7628895    8852176    0    0
1912079    3239853    858187    0    0
2035991    2068692    1047759    0    0
1900070    1716374    11694233    0    0
77925    177053    31936    0    0
11291072    7662875    6678988    0    0
987975    1332119    1638961    0    0
307609    72048    155337    0    0
12248899    905708    8147793    0    0
20079375    6337911    2876038    0    0
17492807    1353580    7926795    0    0
501524    2676500    285636    0    0
953996    2419223    8975833    0    0
1972373    7833031    1026554    0    0
1583520    6009863    16396505    0    0
90443    261620    33213    0    0
613684    2304509    288703    0    0
1090170    9777812    482619    0    0
15887570    6965646    11159750    0    0
1725827    7266101    781029    0    0
13743509    707193    9436989    0    0
11727702    73581    7894860    0    0
12281857    2133076    6743371    0    0
981843    166578    2190817    0    0
184463    328814    520686    0    0
3509905    86355    1901603    0    0
1008925    143074    559010    0    0
166834    441485    85844    0    0
274651    1400334    129788    0    0
740407    3015279    311441    0    0
15084825    3980515    9441077    0    0
1671152    2346154    750882    0    0
19143776    8172576    12043997    0    0
21871885    172710    15539340    0    0
238371    833915    97086    0    0
1128494    5150398    581747    0    0
197493    132598    108327    0    0
932534    1767982    1798897    0    0
1225835    6303930    538060    0    0
24527    139752    19417    0    0
441485    210523    282060    0    0
423089    3354823    228918    0    0
635146    1256749    305054    0    0
50587    191617    28359    0    0
790738    3552060    359729    0    0
1762362    6752569    910307    0    0
13779277    4252866    8210387    0    0
11955343    5728059    5999643    0    0
549556    2101395    229429    0    0
15536529    5799341    6786293    0    0
13694966    3007359    6902286    0    0
58762    109605    18140    0    0
2278194    5577321    1129261    0    0
583792    1386282    363049    0    0
1269779    102707    664527    0    0
13123693    1166306    8237725    0    0
1212294    3764117    614195    0    0
21805457    1244741    11691933    0    0
17195162    17354077    9952821    0    0
1284086    6230350    1552861    0    0
1068199    200303    1609324    0    0
6615627    251401    1697979    0    0
224064    913628    982355    0    0
13401409    2914105    9423705    0    0
440974    1687248    177310    0    0
60551    210012    39857    0    0
589413    2349219    1126962    0    0
67449    229429    1064366    0    0
364582    1799153    205413    0    0
19928    74858    768766    0    0
403672    449405    8951816    0    0
3705609    3909745    1717907    0    0
758035    3080939    374292    0    0
4748770    2429187    8125821    0    0
8399194    276439    2670369    0    0
1345915    5544107    653285    0    0
79968    200048    1051847    0    0
40111    111905    18395    0    0
1591439    1404167    2278960    0    0
1838753    179353    988486    0    0
1702321    180631    872750    0    0
11952532    7292417    7036161    0    0
264430    986953    13245050    0    0
1392670    6076034    7895881    0    0
13362831    87122    9332750    0    0
1785611    97853    862274    0    0
787417    4833593    448894    0    0
19261044    7263547    9685325    0    0
15243228    7049957    10187871    0    0
1004326    5210694    520686    0    0
808111    62083    6695084    0    0
201581    1240142    12272404    0    0
344143    177565    191616    0    0
22040252    3355334    10668701    0    0
1318578    3945002    600654    0    0
1399312    4749537    10924956    0    0
235561    1290474    128000    0    0
3215327    453237    1806561    0    0
381190    1921786    215888    0    0
13414694    133876    7681526    0    0
1373508    7814124    721245    0    0
13376882    4957760    6671323    0    0
2015551    1826490    1157875    0    0
18729628    2359183    11357754    0    0
1184702    6987108    547513    0    0
1144079    9639592    659672    0    0
1139225    1688015    539593    0    0
3141745    2233994    449660    0    0
2269252    1864557    1004327    0    0
14201089    244672164    9609956    0    0
395497    66683    209756    0    0
770043    351042    8249222    0    0
875560    1046482    423600    0    0
1803495    1348981    849245    0    0
2510177    2139463    1395991    0    0
4430176    1136414    2939399    0    0
1419240    5385449    662483    0    0
261110    1235544    161213    0    0
385788    1175759    235305    0    0
1042905    844135    540870    0    0
588647    32447    266730    0    0
108838    545725    65660    0    0
1986937    130810    977245    0    0
1648413    170667    799425    0    0
939688    1904924    462690    0    0
1631551    4902063    757780    0    0
21391055    2041867    9687369    0    0
1909268    150738    949652    0    0
946841    1011991    658651    0    0
2106760    648942    14059804    0    0
2195671    5011924    955784    0    0
13933337    3485889    8428831    0    0
17302467    7986836    11420094    0    0
1145357    160702    596311    0    0
150483    540103    72815    0    0
223297    1070754    105772    0    0
1776158    716135    940710    0    0
1264414    1011735    780518    0    0
2616461    159680    8742571    0    0
15340825    5438079    8726220    0    0
12725641    1518370    8948495    0    0
1063855    122635    589668    0    0
1607791    1937627    766977    0    0
468566    2171144    216399    0    0
713835    586603    367137    0    0
1091193    1935328    572806    0    0
10012350    2312941    6629934    0    0
2288158    1408254    1114186    0    0
1156087    4557409    493349    0    0
635656    1379639    376591    0    0
10993171    1278210    998450    0    0
2519119    144351    1305803    0    0
226874    727377    85844    0    0
12905250    3833865    9925228    0    0
267753    1450665    174499    0    0
14536801    2562552    7685359    0    0
2108038    10965834    908263    0    0
23096953    4139429    11206250    0    0
12313027    670914    8866739    0    0
16539067    9168982    8440072    0    0
1040861    3572755    497437    0    0
1879120    10841411    836214    0    0
17135122    1974417    9883584    0    0
364838    1865835    195448    0    0
1450666    6139651    1897516    0    0
2318816    9386913    10766808    0    0
24795443    1803496    2637666    0    0
17124648    5791676    11070330    0    0
1611112    6078845    11557036    0    0
290746    156870    120335    0    0
20426074    9426004    3474648    0    0
822418    232495    443528    0    0
1190833    4082711    733253    0    0
14148203    5848649    8979665    0    0
1732214    985420    848479    0    0
11767813    195449    8939808    0    0
14299963    825229    6372657    0    0
1170139    470354    691609    0    0
11947678    5900003    8059905    0    0
2460613    296877    1087360    0    0
1269779    7411730    671935    0    0
66682    123401    32702    0    0
2023982    1005348    1012247    0    0
22042040    2752381    1639216    0    0
1661444    2184429    1054657    0    0
2887790    63106    1683416    0    0
17036248    154571    9692990    0    0
1227880    6589056    870195    0    0
1830833    2583247    814754    0    0
1521691    1428437    776941    0    0
1677028    126467    946075    0    0
13110152    1862258    8157757    0    0
813732    4594966    383489    0    0
13399621    108274363    6006031    0    0
2029858    4162168    1991535    0    0
14618047    2402617    7925518    0    0
362794    1992046    219465    0    0
3610312    9347824    1990768    0    0
17898523    5948545    7847593    0    0
205924    706171    126723    0    0
1335440    8097973    796614    0    0
1131304    5394901    609596    0    0
19266921    3332085    9787010    0    0
14114990    9530243    6529016    0    0
1194154    4571716    1771559    0    0
1858681    10086697    918994    0    0
1672174    2474920    862019    0    0
1360222    4305242    672958    0    0
1905946    5879308    983887    0    0
12876380    11600724    8225717    0    0
20104924    2008653    9559880    0    0
15430501    63872    9835552    0    0
427944    1540087    207712    0    0
16640241    3366321    8747681    0    0
1967519    8661581    2228373    0    0
15193408    626714    10459200    0    0
14086375    9179712    7459251    0    0
11187599    4147350    6007563    0    0
683688    3442967    1175249    0    0
343633    1394202    150738    0    0
711536    2797602    333923    0    0
1736046    1696191    2192349    0    0
71792    197493    25038    0    0
15400609    263153    9838618    0    0
1113165    2019383    648942    0    0
16415411    19943200    9173836    0    0
1565380    130044    7424248    0    0
15972648    1898027    8474563    0    0
12020492    127881339    6183084    0    0
13405752    6747970    10466865    0    0
20010393    759823    2039567    0    0
45988    253956    31681    0    0
658650    4099828    346954    0    0
17821621    1456286    8550699    0    0
19792717    5157807    9964574    0    0
1779990    5405121    831105    0    0
13089457    131314341    6751291    0    0
355385    1306825    130555    0    0
17273341    2093731    7809781    0    0
25049654    253189    14289744    0    0
92232    140774    18906    0    0
3656556    1846673    1963942    0    0
15411851    688032    8754579    0    0
13509992    508678    5944969    0    0
20319279    9734889    10066258    0    0
11592037    569229    7597981    0    0
49054    139752    18651    0    0
2050298    247313    14923356    0    0
1028342    3946024    532949    0    0
17173702    2131288    1872222    0    0
1612646    2522441    770810    0    0
466778    198771    241181    0    0
10683775    3787366    6299587    0    0
2217387    1054403    1145356    0    0
1211783    895744    648941    0    0
221253    1313979    146906    0    0
17656575    1835687    10076734    0    0
1167328    52631    511233    0    0
2409515    2314984    11050657    0    0
1960365    6374701    953484    0    0
1369420    3144300    863041    0    0
13257569    4556643    7779123    0    0
19767679    1206418    9089780    0    0
8111258    6368569    2833882    0    0
19064574    748071    11814824    0    0
13229210    16796855    6348641    0    0
1575344    8115346    1067176    0    0
1674729    207457    815264    0    0
1207440    1270546    496926    0    0
986698    227385    12589976    0    0
106538    497692    52886    0    0
1412597    1988470    13612443    0    0
1664765    11805115    890378    0    0
15552369    1798385    9456151    0    0
84823    214355    427433    0    0
1153787    5883652    759569    0    0
1216637    972646    722522    0    0
3731670    1921531    1310658    0    0
86100    248080    37301    0    0
11483199    1070242    9140112    0    0
12485482    1612646    6194581    0    0
11949721    5490199    8892542    0    0
4907940    540870    1960110    0    0
12322225    189573    6973822    0    0
22836610    4437329    13896035    0    0
260854    1423328    168622    0    0
755992    294067    333413    0    0
282060    728143    182163    0    0
1200031    8562196    645620    0    0
15937136    5763061    8485549    0    0
657117    1367120    333924    0    0
24193255    5998110    10719032    0    0
13950455    5225512    11035583    0    0
237605    1701300    144096    0    0
19246992    2770776    8594643    0    0
16990515    130044    8686108    0    0
13838806    758546    11263734    0    0
19146075    4940386    10599975    0    0
21779397    219210    11207016    0    0
16627977    962171    10784948    0    0
22187925    1974162    3225801    0    0
2288924    268007    1227624    0    0
1539064    1296861    2337467    0    0
826762    1888573    425645    0    0
1094769    5803684    459880    0    0
24780880    3545418    12611949    0    0
1246275    1095281    539337    0    0
3770249    242203    1813459    0    0
412103    1595527    202858    0    0
16709989    4754647    11445898    0    0
241437    484662    153293    0    0
354363    1450410    157637    0    0
1887040    1078929    1016590    0    0
14489280    2052341    8767353    0    0
17982323    4149649    10325325    0    0
20652948    302244    4598288    0    0
4809321    687520    2679822    0    0
14468586    3418185    7082150    0    0
12574137    360239    7601303    0    0
573828    3327231    556965    0    0
698762    665293    424878    0    0
17874763    3779445    11466337    0    0
17616208    9194786    9798761    0    0
1418729    1468550    615727    0    0
1715862    893955    893956    0    0
614195    219210    304798    0    0
1694402    7609223    664271    0    0
776430    39089    548535    0    0
1654034    120336    819864    0    0
17054132    8502923    11933626    0    0
1566912    164023    1578410    0    0
2127711    438419    1061300    0    0
7617143    6710158    3049003    0    0
43434    99897    327537    0    0
14280546    12182472    9925485    0    0
19171879    34299370    12640564    0    0
1485411    4573505    876071    0    0
16997159    176287    9685324    0    0
13873297    1414641    11837307    0    0
660438    1617500    343377    0    0
2099863    14589177    998961    0    0
10233093    163768    2468533    0    0
13391190    4666248    9311545    0    0
97596    254978    25804    0    0
13233042    1896493    9521557    0    0
18180583    6785271    11623974    0    0
592223    2328780    254722    0    0
14900106    6447771    10458178    0    0
22514184    4758223    14138749    0    0
2184685    701572    1155320    0    0
20798577    1991790    9451552    0    0
25043011    244503    18226570    0    0
1147911    2787638    534994    0    0
18773828    5282231    9199896    0    0
356662    2064605    177565    0    0
1765683    1528589    949907    0    0
13683979    116631656    6590333    0    0
2821874    2194904    1343104    0    0
1303504    1733747    811688    0    0
1235288    3006336    4383421    0    0
318339    1388837    12328356    0    0
1870178    133365    902131    0    0
19080414    8279370    1762873    0    0
15171436    38495263    7740033    0    0
17012488    354363    10758378    0    0
703617    241692    1072286    0    0
8738227    2044421    2387032    0    0
1560781    8191227    847456    0    0
11212893    4405904    9171026    0    0
2247024    1173715    1056702    0    0
3376796    7079594    1769771    0    0
67960    180375    27593    0    0
141030    696718    73836    0    0
526052    139241    689565    0    0
17311409    2657850    9127082    0    0
419513    4311118    251145    0    0
1229667    4162168    540614    0    0
13738909    1451687    8315139    0    0
19169069    205413    5250550    0    0
14050606    2301699    7829965    0    0
18258762    70770    10075712    0    0
755736    3234999    337501    0    0
1132837    885269    3345625    0    0
948375    101940    490027    0    0
5655500    262132    2868372    0    0
1224302    2037523    811688    0    0
73326    150739    906729    0    0
5866278    4288124    2812932    0    0
379656    1514027    6199692    0    0
724822    3568668    336479    0    0
1750098    957828    914139    0    0
429221    528350    345932    0    0
738107    5161129    439697    0    0
15909799    4665480    9462794    0    0
1390115    6836624    11206249    0    0
1858170    273628    908008    0    0
10798234    4688220    8076512    0    0
180887    613429    1255983    0    0
544957    1521691    262387    0    0
445061    2433531    807344    0    0
1002283    4093952    467800    0    0
1414130    3655534    12860028    0    0
738363    5001704    376335    0    0
12814041    128812596    6662381    0    0
1530122    7558380    725588    0    0
13984179    951185    6385686    0    0
746794    530650    314251    0    0
476998    2616461    248335    0    0
10394817    3402089    6995795    0    0
1405699    7162373    671425    0    0
1398546    5948290    9010323    0    0
3042105    2971079    1582753    0    0
2033436    1517859    6889510    0    0
11488820    1772325    5345592    0    0
185229    704638    12375111    0    0
11917530    636933    7389246    0    0
427432    1575344    9643935    0    0
15488242    8224951    7880551    0    0
365349    1286386    174243    0    0
19781475    610874    3204851    0    0
157126    178842    91466    0    0
4789904    4636610    2532916    0    0
16360480    4842791    9160551    0    0
1076630    59018    2999694    0    0
16816783    4439373    9659520    0    0
1148678    4070703    687775    0    0
2189795    11288261    947608    0    0
920270    3087582    415425    0    0
18504032    8629390    2118769    0    0
1706920    203624    954761    0    0
478275    1611878    296878    0    0
782562    190850    13147964    0    0
17753149    3941937    8867505    0    0
866874    2595766    225085    0    0
398563    1613412    229685    0    0
1951168    6732385    11216214    0    0
1546729    1697978    9909643    0    0
2078146    650730    1026043    0    0
11373340    6071180    7882851    0    0
11395822    67333561    6695595    0    0
11332972    2843845    6942397    0    0
1361500    2420756    709493    0    0
828039    1366354    416702    0    0
11006202    1306569    8005486    0    0
8787281    36791    3590895    0    0
17943234    3073274    10742026    0    0
347976    1770027    140519    0    0
330347    1189811    901875    0    0
253445    1609068    177821    0    0
879137    4600331    473676    0    0
2538281    302243    1232223    0    0
15553391    137198    10268861    0    0
14371500    5987380    8718555    0    0
14070024    95042    9251505    0    0
3332851    142563    932278    0    0
11902201    2206146    8954626    0    0
1063344    250124    532438    0    0
77413    49820    38323    0    0
149206    51354    35257    0    0
364583    525796    174243    0    0
1028853    4816475    486706    0    0
4049753    159170    1215105    0    0
519664    1337228    363305    0    0
4331301    166834    2383200    0    0
17462659    962937    2632301    0    0
1830577    144096    1426650    0    0
2005587    894721    1046993    0    0
449660    5167516    232751    0    0
3044915    1964198    1418473    0    0
18420742    124679    7525933    0    0
1644326    6794213    749349    0    0
809133    3480524    1847695    0    0
14268283    5672874    8679721    0    0
1108822    3020133    551345    0    0
1527056    7950811    772853    0    0
15110885    2459591    10083376    0    0
19643000    7591338    12363358    0    0
711792    4374479    361006    0    0
1346936    4259254    725332    0    0
24975563    102196    12432085    0    0
14209775    2773331    10492925    0    0
6054829    6146805    2908740    0    0
5707364    1291240    2819830    0    0
614195    3884197    397285    0    0
1678562    4670591    1018123    0    0
1351792    8374667    714858    0    0
12428764    3256460    9212415    0    0
399073    1550050    169644    0    0
11717738    4035190    5302926    0    0
1137947    6041033    2838481    0    0
1271312    1296606    949652    0    0
1937627    9793141    885779    0    0
2840013    108838    1326242    0    0
16713311    6968457    7433191    0    0
16330077    5261025    8649829    0    0
1219703    6106437    613429    0    0
1731448    982866    4880091    0    0
21388756    4519852    10818417    0    0
177054    1498953    122379    0    0
17256224    3221714    9178435    0    0
11517434    5652689    8954116    0    0
913117    3243174    343888    0    0
1597060    1087871    854610    0    0
1079696    1763384    636934    0    0
21894112    218187    11395311    0    0
1917188    1020167    925125    0    0
17588104    2944508    8221885    0    0
736830    3315478    388343    0    0
7002182    5471804    3422017    0    0
1324709    7262014    618282    0    0
3752619    196471    1884230    0    0
14869703    1246019    11195008    0    0
17059242    47010    8661836    0    0
10984230    76517360    7194054    0    0
2391375    845413    1107799    0    0
214100    1472893    123912    0    0
685988    199282    357428    0    0
13538351    12084620    7774524    0    0
122123    68982    94531    0    0
21560188    199026    10625013    0    0
21409706    608575    9130148    0    0
223808    557732    107306    0    0
10803854    796869    2387543    0    0
1540086    2023215    694674    0    0
158403    1730170    124168    0    0
15785886    6352218    7558125    0    0
40623    171689    27337    0    0
1850761    4623580    862530    0    0
1223025    1183679    596566    0    0
17083769    82180781    8711913    0    0
13048324    906474    8434707    0    0
1820868    141030    965748    0    0
914394    4648875    355129    0    0
21668771    6449303    12876124    0    0
20211719    3996356    12234336    0    0
1703088    3477714    950418    0    0
15745519    533972    9702954    0    0
2451159    124679    1244230    0    0
575105    753436    270818    0    0
583791    5093169    312974    0    0
16207698    2648142    8999593    0    0
82778    268519    34747    0    0
82778    188040    25549    0    0
4628435    190851    2423822    0    0
1641260    8220608    727121    0    0
514299    3191055    268008    0    0
14482894    4373457    7454396    0    0
47266    145628    21717    0    0
12067502    1313979    6167754    0    0
12273427    3762328    8783960    0    0
16691849    12416244    8523873    0    0
1235543    3607757    555943    0    0
137709    123145    122379    0    0
1421284    2572261    764678    0    0
682411    998195    333923    0    0
12075423    88144    7395123    0    0
762379    2027559    315529    0    0
389876    3361977    214611    0    0
2009675    2504812    9280631    0    0
1557460    2105994    816286    0    0
587880    3299893    2668581    0    0
2148149    1360478    2249834    0    0
19600589    9508271    9533308    0    0
1841563    584814    957828    0    0
1761851    2395207    772598    0    0
15983890    5464650    2593466    0    0
431265    2046210    246035    0    0
14919779    2688509    9275521    0    0
13800739    100391256    7876464    0    0
20520860    2828261    14021224    0    0
1153532    5574766    609852    0    0
1486944    5656266    658650    0    0
120335    324982    36023    0    0
944798    775153    482363    0    0
434586    150227    223041    0    0
18677252    41644    10871049    0    0
8618148    284870    2973635    0    0
857931    4709169    531672    0    0
9083393    6891300    2099607    0    0
946075    4527261    550834    0    0
1457564    7736711    7586484    0    0
19150162    6140928    2613906    0    0
828294    3414097    440974    0    0
143840    1102945    80990    0    0
354363    1628996    151760    0    0
342355    1436103    218442    0    0
17989477    1767216    12402448    0    0
20151423    150483    12538879    0    0
19908197    3434281    11180190    0    0
295856    1709476    160702    0    0
3365554    4083732    1723017    0    0
1058745    2884213    456303    0    0
544957    2183663    246547    0    0
14035277    6768921    9001381    0    0
2188262    4509889    1217404    0    0
3474903    1758019    1562825    0    0
1677028    2420246    8810531    0    0
6792169    4283780    9591050    0    0
467034    185229    320894    0    0
58251    201581    25549    0    0
17597557    2483606    10179440    0    0
982610    2948596    461923    0    0
1054146    3011702    645365    0    0
17726323    2834648    2979000    0    0
2597299    6286557    1300182    0    0
1286386    4478719    594011    0    0
6946485    5089848    2602154    0    0
61062    158914    1216382    0    0
