MSRP-new    MrsP-new    PWLP-new    MSRP-ilp    PWLP-ilp
1120347    2250768    578383    165247541    243678886
592068    1371332    235359    133280328    128603081
17099373    640690    1095612    1660159173    355875588
498158    1915380    242392    153889014    188351806
10635824    30370620    6855201    923011675    826467011
633509    1281974    264853    171616649    207035250
553915    2116548    412838    184434063    332402214
53650    191053    27827    255462223    358317429
288546    672232    99554    151740551    191874017
2854681    2789268    660963    328984040    183895125
519235    123486    26562    110110146    188522881
2474737    2458943    1141512    362405305    375760981
87813    213196    41226    213746330    342675141
634349    1986217    191128    197728469    290905945
164947    673536    106926    212026867    273213803
1304237    6441392    711630    193369718    326734280
28106    26655    549620    200578835    298077810
332382    1686776    171872    185499571    247236092
1499574    4538562    754697    116408238    134105797
89139    119477    24475    185420412    284392886
1034608    3187635    564124    111209862    132659503
869455    2937574    360585    225595401    224238774
265152    923844    111311    187615338    236647490
67654    162691    30142    235485962    416908580
1277046    4936703    729115    142641829    215807186
51761    167577    28083    194510536    190556653
933145    2546236    987027    111738976    298588911
738298    574927    261274    219686801    227570613
213542    880362    100925    198927305    368260155
1134846    1566505    552522    166520742    219470808
439700    2693073    199513    259918169    403438738
673339    3641958    355139    188135845    293226080
617821    2110288    224435    222741791    203627576
1221251    90482    712963    94774959    112087535
2318618    2848719    1050203    304742345    328243342
53551    206106    31550    232203535    439122252
629710    3134317    320256    164871542    276512435
35481    39524    168664    159193695    177721509
689183    2152544    368938    174896917    218676274
282679    1101536    133786    137372810    190160823
334228    871569    114413    163587872    191654170
695911    2839480    281853    151052835    182421761
731069    4092051    419265    146119762    208964019
111999    231715    36555    314223903    443358394
318843    1928725    259564    202400122    351704882
84112    6331001    742672    236112088    272621556
11178230    4026976    6210286    934948269    784954254
6326443    3775215    1816063    811184852    494811239
1311846    108271    610740    225056180    263126941
20069762    3779732    11699150    1739501085    1752623598
799950    708641    412193    144041645    199647968
145862    1357900    144208    236844710    250462368
7857136    136332    7854521    937547752    1834699873
1337545    2206888    581431    163589924    167559550
158702    630348    96223    206812139    284483713
1290773    6595050    719800    166599862    241438171
526373    2647979    267122    189917710    258868714
465863    2242849    256888    144423795    167647071
577922    3595334    400879    178605967    242062454
601962    2494874    295515    121459986    137347571
149411    340283    393406    195579431    311567584
1890346    3377395    913636    180347793    199081268
1369852    1937599    725795    196315139    257996755
1024614    2149496    576380    206078794    194053982
273623    1114410    132267    166217473    178409984
1510339    7593293    806525    179240042    255180457
1489443    7693420    12868734    158734020    2596577949
458293    2715420    305820    169180260    253419598
46970    81139    20634    237750048    388578605
894622    239141    463044    206678850    279203539
68052    166660    27650    156916685    209758866
984547    1666074    489811    165875972    152081690
752682    3256311    285241    143334668    144351414
1070207    6054390    1249430    134463090    155403486
142428    650073    113266    306555091    522890595
82632    156384    25458    206212224    284520293
708250    141416    352978    162901582    187569367
24960    58472    52134    160455173    285874648
26960    59881    13648    159114511    174268097
581304    1980455    198397    172106481    207681511
1493328    6664349    768933    155649406    156630625
732045    455345    416271    138561838    243785977
10224964    529804    6457519    828852766    963918612
30534    101576    19800    160543094    264696258
536930    1794466    263797    178451792    230580826
1365541    2505019    1061707    206564705    245267766
33175    51775    13423    102462754    151580504
1842576    7416397    12055606    177481605    1985956820
11319933    28796477    7175677    900029204    816667111
402390    2027347    201373    132924274    216549468
989033    5121663    486077    197066107    215858275
43924    133274    20454    171555000    245473682
60332    113601    23289    101919924    142646826
961748    804382    436647    216528532    272042033
22672    68022    15675    171153505    229777118
1774206    4380614    1239753    185138709    438353986
1045503    160047    492716    128164874    196084115
252260    828764    168338    226688430    342532924
54389    107081    17991    157976917    200092335
360203    176006    194965    174457554    237146734
1654775    5426539    819532    132582555    132183650
94770    250292    30639    255410689    508932306
53412    110679    21383    256363370    445156180
679598    3487028    393447    207216992    206023014
16273387    137515    1040644    2194717932    395314521
469697    920418    154210    153331686    189508176
603088    2498476    292303    146693328    179182534
752276    681418    430166    125974476    215446259
409433    2024438    192879    134385297    188070082
360518    1979248    184747    215012552    230691505
499062    2034893    197903    170711673    149806109
5661992    6382143    1439897    594077197    265873455
520322    2359087    211606    166660895    144842236
726630    224840    353977    160349636    230121373
341588    628605    182923    185680208    279762041
495468    1081218    206558    177610618    184404738
478707    56973    508643    138442548    198428388
225384    290879    288198    172952746    196580430
334689    927250    292406    188835488    283715718
452827    2311841    204421    155969384    149012457
253052    1050075    155674    223159689    483917404
4442139    3861108    1303401    467848453    290457415
686579    1559533    304850    265624102    536627002
1810925    7086458    880973    214513726    217533471
482134    1930925    260257    161178818    187425642
1835337    4266647    914134    157314378    199955640
61296    301373    43026    171782699    215948859
336969    182562    220785    138608489    165631366
776349    4162145    465323    183837462    242067907
241049    686714    93837    183027196    185698987
498563    2254630    867696    139633455    142188533
1155227    2918446    1092433    103943009    248212622
760194    3677525    299603    220404173    196776851
1168105    2680997    553035    167601907    218187116
1136734    3519816    533257    208295841    201892562
126565    218762    46642    169626831    211781068
758737    175628    384655    155332502    260036765
479441    1638546    233812    176137421    169763001
1390850    1321972    778490    139243788    261531266
440177    1718323    180474    176761418    217246075
355300    1436032    268198    169931136    195074251
791166    3244949    346756    178164410    222355826
62184    157838    31481    117308173    155551497
339790    1001890    141098    170124042    235943590
82183    464844    46711    219476263    526012198
912498    4853011    526528    174412541    316664462
3006897    46144    583617    322014240    150280383
17055    52380    12330    195254802    301288005
179601    681372    74247    114947153    154446243
203245    1035488    113691    182400168    172615366
110557    488707    785427    165448612    177951937
74197    159854    27440    238919601    362547438
458483    1209535    151643    187250181    271207100
467232    5257676    567077    161309157    145397485
35809    50609    2678795    153939752    794463690
893214    2369764    455808    207909795    245380939
270049    686286    89208    127119494    195880193
2059405    5674161    870462    172637602    127916373
222565    837296    176785    217405140    280768332
180931    689662    80921    176874368    195157789
1901531    11677689    964628    181334655    230795166
740575    2904120    397908    181435716    185362346
1301466    70732    658271    144612376    212235569
201921    300708    55152    155551546    160083969
2007309    11702907    899254    206487571    183362749
595338    1879847    250994    108464725    118249841
147546    186327    118890    147424013    195133979
1311064    2300853    532318    168564799    180026804
90297    839068    68756    97761713    170841742
70827    271371    34475    231209217    314596527
54582    210121    31760    209242335    420296332
311248    1630324    161754    243368902    336609429
1028311    4762570    537701    238738189    398426884
66796    259123    33191    180671715    245699714
523121    568525    165284    186138754    197303834
802026    2748783    336374    147826299    197469926
262229    599475    142426    176402713    215617757
1105779    78874    501246    193200305    235634303
490586    1284557    129773    224534507    230525955
263324    922610    197354    146779152    191669551
601884    1901036    276921    156777045    203784771
406151    823528    205175    175957138    214856087
232458    851334    121748    162416179    328171587
421321    470864    136015    141094594    162666569
248205    1504633    139759    162477956    252775599
452565    1917131    548829    154795236    253725299
611501    656139    253563    159976049    179743379
291976    784071    122488    249396859    383197980
586452    3633667    709087    179488646    280411850
176979    1155221    129681    140128870    157247875
271345    949274    105822    154764603    197179750
900451    4237189    387073    167790020    168281087
289601    1304254    307590    153805571    220795462
81448    147329    30220    176484890    308265021
989504    3163228    427596    200653389    273288379
743632    2802417    308363    178753423    165505978
1104841    740972    557030    176537759    235013730
1290158    4977807    579674    145002743    151996392
247027    756469    105425    131612314    160484009
1180689    3273452    612499    161745555    197301521
233359    711754    81630    199593308    185773930
371500    1462196    194828    175779242    254177571
836679    3381645    358062    97131051    123131939
1753441    3802033    826097    164771553    152326646
1221156    2243101    692857    156907675    211531915
18445015    2648520    1218362    1934578246    338143467
376432    1199780    125805    189961805    194622716
20185    56173    12668    218531085    316027317
769191    3790403    468909    225670119    234864560
141131    319179    102970    192478555    285167844
16706326    5185091    3940033    2193198368    891335121
13178365    31802    7665798    1272347888    1308688965
242156    1259406    90607    172349831    356191661
58973    155873    38174    189076247    233164288
977055    5088612    503059    178941792    242334729
220488    689002    69308    187903091    194703117
12075762    636841    9185263    1313990709    1789995598
689244    3577799    365194    159455229    230894806
102323    186236    32163    179712374    278491504
443074    1790204    335216    117997868    180013954
1148449    2766873    583296    212578546    274379811
122988    208750    641188    150085243    233390077
232737    1024729    110416    161620966    191626589
81038    196378    34803    173737712    181873885
561540    2705494    289598    224019215    433326047
228854    853892    83304    164444569    209002052
1108331    1132791    492643    157705881    190707402
1244908    6455710    566021    163756261    189907821
20149846    3158243    1218009    3196436748    431075369
1072789    1702152    582490    146828870    211989163
1337217    4653357    596548    192451140    207359120
2616779    232862    1497727    255833928    321726295
1694808    3545588    859897    153498029    187845633
1647693    126555    868933    387363877    462695793
1404757    2417586    1100559    125390486    153178133
722280    3562853    353093    206048557    202929003
1170726    5528912    658281    127814043    178243485
195131    828434    111855    177499189    225827626
326626    1619262    253435    126704837    175379731
566894    2582793    279500    108784078    127161126
217184    869593    107588    176856958    173884544
536978    133989    297041    147503249    208694461
818278    3130814    390676    179489199    304332201
778711    2790350    317324    216097546    217046498
153893    283104    50294    133081917    170144956
318412    1356170    177771    192021918    248004758
1416603    2444084    631491    218069543    322203431
11475572    6202316    9557100    1164146899    1723800704
850000    3696975    423409    130486360    178294595
671406    1180276    247168    189867800    246746368
398474    1569340    534870    184588864    242703931
1112478    535347    506536    176067616    224570173
14022158    95534329    7501424    1266723180    1077392034
235298    3975948    104050    162598334    183301653
72194    88297    75766    269140556    409067999
254494    1513345    198561    220478649    292595154
492654    162855    113864    244877641    330791622
1131465    85104    9240820    128392085    1819938877
1132026    4930339    577612    142453466    116233491
121715    332659    85664    258099174    491935573
2030850    4301962    949322    308584062    311667109
340201    1812493    207346    392996767    578320404
14795    31726    10290    164418951    322178883
304760    1844554    219361    197594847    352183597
239514    1163396    108299    202865443    204569071
898884    2007094    437381    157246230    239183302
168190    408158    146464    133963548    182599113
524313    1549801    212226    170759323    170634885
237920    666651    87895    181046333    242870496
577309    2895386    336415    117703561    137730229
1097117    4393886    407533    176907551    219539375
787317    547426    336983    166455543    231748954
255503    1278742    140873    138686226    244826411
337689    1699542    143191    248533639    225102329
479313    1295945    278653    180607229    247271105
1507004    2797280    414493    140188787    205814010
877206    1213812    462508    98811465    156493027
1592632    527143    883429    259045215    371295420
1060222    999272    435058    232417460    228921492
540972    2200550    463703    235385848    261416528
91366    288166    35918    285000548    505196124
885885    3841573    406134    173898375    217747594
2526976    2259467    1281619    325266894    395190819
629129    4389581    246937    187298881    242263171
583055    1782429    221247    333880586    454447596
557712    1550868    484984    222488537    314292528
58467    187449    63561    140739798    196788699
1002388    1735822    150618    160187179    217055203
1619994    10350175    842610    243196765    313417846
14854565    18675331    6670158    1410292223    1143400669
31799    100204    16955    168125404    207530796
136696    80971    90523    216079663    504387181
17355    26505    584299    134464175    193891903
947052    2643948    442661    252884572    304173804
27062    444630    222263    151834582    193510555
520567    1531598    211424    176807425    276039095
174273    597903    69883    143933997    267325104
134031    830965    564325    195920433    226355764
1000610    3203514    354619    157570417    176881414
756145    1387198    313706    175792843    219209562
237963    738465    98087    304062438    575975719
388728    1553418    156340    210174028    254201392
61793    117226    19443    267364763    351890700
307589    1281473    151836    233954672    336791606
153791    818832    94574    150389608    177330107
404899    2878393    229378    337123364    410839380
905893    1708798    461745    101683955    152654637
1049350    1127571    546533    211294092    376204325
24229    94440    65346    161524646    260231004
630209    2871457    335497    111276082    144049352
875444    6172920    607411    154905496    194627258
1565979    1820355    750311    141810371    190316607
1040632    4750307    570804    166471785    192112544
228697    647379    83028    151445201    172298723
14460838    1926751    8796593    1668865280    2339838858
610106    2568778    389777    195334624    267316441
920889    1001647    480259    299239185    459856400
2692557    6773830    1549314    227931409    266253948
957625    1220844    549691    131233704    205129705
1066084    1527007    591924    196417376    254618648
15890254    3365709    10560189    1564331838    1879623124
634750    2795917    344036    170089990    294408595
584046    936850    289184    152227685    179313271
303954    1154261    158106    149156392    187165798
114281    243502    33773    208409950    291369848
501266    1138216    206251    199253834    263083044
499695    687056    1001349    143516387    370808944
2271890    252817    849777    315576826    414003739
544088    359137    254769    156766256    150324203
725988    2763246    409149    168750001    351463644
144958    461909    54789    150254436    160680036
275810    840217    125101    125073906    181513961
1042172    3979216    480315    155329432    168016226
175802    462217    67042    161038560    244621532
489329    1410227    307999    164908982    430367359
504964    1404963    281965    172492795    309403203
477404    2609849    252657    154394203    261100966
496519    2175469    311463    166818072    224680243
115634    247326    33117    231156049    357297722
2168671    4330730    1028549    204801053    192437560
1582422    7017886    673386    217725083    274646191
364657    1723208    276321    137487400    155532380
20588855    7112405    13071175    2040214767    1875948855
568573    2559521    241093    188798612    324763845
3439174    8432244    1717332    357792391    426903554
435705    1497246    143069    322258173    360209396
18868873    2441792    1060958    2027949008    347611828
916148    3915589    564282    141945848    218905279
657443    167359    339801    247635300    297149274
833074    1845027    438989    232785021    441243929
15145457    11323538    2057022    1767839832    600869981
477326    1710498    250758    159173432    250907910
19913    1337791    289955    187813476    323989502
915727    2051362    360518    178902618    253726990
2377178    1862870    966478    287607216    268824565
1194877    1724595    601973    188484640    259117723
271694    739484    101475    178067746    226168349
19977    58957    13669    170039587    202157151
356521    2060370    263993    186763491    221872692
1774193    220970    33232    319685604    129124742
1786029    6177437    882722    157330304    187032443
169707    730082    928734    139927821    442616862
20734676    158482    2730850    2429389575    832442929
1076093    4058517    398047    219437893    267335782
1214677    6106262    524162    203240946    248878875
289955    702476    101069    151553545    177568141
1172070    3248431    620051    142035993    195462210
196646    1213686    140436    173504210    207565159
1504439    6306039    667799    118831817    118054396
1571724    5356348    902032    134323944    147280646
61586    214048    1949169    185405021    412483513
244182    1191395    1710628    149717037    503478476
158409    560591    107105    140373596    187787459
539055    3151644    334247    161451683    169685337
896031    2869477    443521    223084038    233730338
1009047    4632789    449296    192424180    254299318
796890    3225207    368821    141640605    139272264
250293    1215363    159851    172045297    238453642
798361    4279199    416210    120784879    160677240
698397    231016    122020    305707291    470741275
342101    1283215    154116    185448010    352269352
188332    774220    206124    208687079    248043897
17949293    9366111    15043224    2235180088    3450047264
167008    400937    188954    118635208    141530355
592185    3515491    315099    138848410    192139131
1191935    3428131    674863    166128300    202555845
1034987    236447    472328    260478118    376247990
1028184    140226    7516960    110714714    1687122374
204139    996525    116361    166897800    284199504
474306    104007    203667    163672855    205133104
764868    208320    563265    164339601    209211435
351380    1474319    169154    207106901    247010578
182248    961211    95774    164872563    262533180
397568    1305226    149001    194802587    194992581
233861    945526    112818    133492625    159541882
229472    1068976    152450    248605355    311865053
166000    467608    73891    137975972    259168570
76898    129148    23759    187189296    230175901
589985    2392875    2330408    160716854    718344955
158548    174996    72383    192934871    229845627
56517    66828    843524    134447593    380191813
378862    1285137    179261    250909948    373388284
12152612    47390522    12193384    1051756126    1734599479
883429    5213213    496091    206493550    204193848
4069759    6641542    2240433    401105786    294470349
1063950    4840448    497911    152600825    142883018
16670347    2433759    9274697    1746796917    1765558012
1072842    5011361    512229    153803310    153578867
731155    4331189    411282    170904641    226458210
572332    2588827    298727    135705167    180470284
201355    834966    8770182    129938187    1616714011
1576591    4976983    676514    233500585    223524340
1438640    1156119    1018357    120975160    339570954
3359940    7071831    702761    365834727    167676324
76792    205498    31940    129012779    199993686
632849    3577110    235820    241648338    318390273
534448    2786854    331416    204319309    381737504
589766    2605117    1724862    204505703    837945868
308025    1100622    151263    205537294    304271585
113010    601017    84223    248552075    274202737
87770    213152    29504    206235371    257051362
281751    923000    145411    149570692    180410384
426200    102235    224889    239483220    311123358
700853    1034953    338253    163878485    223706096
924411    4457444    451488    133139887    169202948
1464175    2324012    700463    159668832    200858814
1629554    7368329    739600    174161516    216777037
820148    2247634    463656    168906965    217926361
1790434    455414    818242    182363363    187729266
99337    156754    29427    228952915    381290708
11512845    4332203    7387212    1166908372    1329298369
234859    708874    90755    254814882    501908975
13778715    58028436    9872587    1395782793    1553093565
24139    85981    38647    169785098    235002388
1357412    4728152    899120    147942426    164998461
158320    3642514    301035    167929957    230154805
962921    3096811    518707    160512787    199105101
1369231    6045968    584674    155928453    150776361
1820469    1037483    850590    166812344    182952650
359372    1658437    181510    141627866    176841877
555227    1941787    225362    204247593    338638460
1138130    3291805    761109    173239554    236457385
1122325    4565367    536003    157243594    318913487
357471    1073962    159651    164090863    242128270
1162862    1206678    441602    169514904    187366456
1029327    1807191    1857351    168961639    447121646
256581    1361403    193150    171633105    253871486
139807    301558    207186    154472639    212690218
36240    100436    16741    254434935    197003319
1301637    6013851    527154    288399824    332513673
246500    627287    88016    209198890    302104729
657760    3259225    336434    184519986    244907405
21263506    124158    1967880    2632665849    524181697
385677    389061    119859    206256509    244540203
1244250    1961433    1280051    190962731    486696244
196437    552498    174826    192801612    185637077
542530    2056500    312655    175310325    346619018
1386476    3114562    725882    208598065    303251155
314286    185150    868706    165173227    469391968
220566    806652    107531    194276273    297714868
34267    56382    12610    228292317    322391058
1668316    1725373    619570    151943651    147653317
357343    277962    146863    234771992    208274376
626808    137617    934236    186344231    214169183
213576    717749    73650    241457133    311486739
930039    3346149    345160    243517968    267434656
112577    117586    49335    205473275    265524281
1590197    3650776    843082    137910403    145299872
1179342    139386    738996    122831341    153207806
726538    2720149    349050    183239060    226651519
1971423    959178    114092    389834707    190710614
388427    1868673    240598    141326917    176471396
1146262    4819710    597017    163855143    217007733
686130    907535    351382    218834835    417318126
1750199    1304714    837751    181285824    194340161
1720520    8497152    795754    177874644    206011151
41724    886267    236224    158261463    210282318
1453289    1236991    878801    270250575    367222035
861385    4221465    365539    157799200    198179711
268057    724627    116704    262861609    335288693
80572    60109    431437    148856399    171855891
2546508    4993980    1518304    321011906    410386936
1748454    8508833    819245    223985433    217849983
641090    1935132    247783    134581187    150625030
1050487    3576173    568048    170361989    212544320
446670    2363995    245201    231791616    343707513
4177898    57857    1147124    636165480    385401818
6536772    9011722    2041220    909251643    529547956
28908    89984    17898    248498265    474336960
213104    897622    180881    184573939    243785973
986791    4093249    420079    195756419    351024398
368000    1198369    182117    140430982    167797339
790533    2221506    317637    137775489    131008279
21720    35023    10347    110664436    137630380
386437    1859919    193751    162895240    202320685
393560    1973507    231166    175637627    246778244
748207    193611    375000    146778101    182668409
877318    4060602    480483    226490692    353878893
868455    680312    487859    169213356    210764613
719034    2779692    351735    177952284    158828465
200172    501344    74519    160059288    191217962
1427231    2524896    695998    143618815    145505272
4499615    1309546    1384689    485377886    320820664
655476    3285793    341500    165539906    235457110
980871    861778    464648    143848136    177080787
62370    174707    26096    209465550    290264654
555327    2180341    303981    162706636    192376125
54985    116460    20069    170336918    194972520
225743    256890    114552    207118565    264167258
445359    2021012    1558206    127944085    108239957
90604    157413    37687    199537272    257766111
1357937    2039686    700792    189702984    199567203
906862    251836    515583    207373529    189183090
1060861    274026    555089    204159025    306941117
485909    344889    307586    165082422    175472224
24417965    1079549    1141348    3149285090    405607107
92740    69924    37089    172764359    209483624
548962    2980627    271978    186125736    230527870
1723601    4491442    437448    164224208    235043622
13034971    3975423    9716692    2043197338    2457638094
1201571    3492053    610540    167218684    220775304
752037    295877    341392    200865883    224542091
31640    61637    136623    183097453    340797294
300880    1482519    120156    164554059    219667961
56040    103562    21672    123026474    170392950
16490983    3466881    6885779    1911177954    1678681097
816075    3633236    380874    247330649    337045835
236268    832418    104079    119344118    171057903
196309    781083    132257    205953735    261782085
316697    824293    108711    274296438    309680943
158626    335027    4238252    97791869    694675383
493664    2708701    1321584    133872524    509061696
202421    797535    112463    94569508    99052987
390748    2693001    723268    245613663    361071411
153756    656083    579944    124194093    137418936
1074903    5373731    551768    327297045    399218686
15425549    1710228    9551743    1882004948    2291088688
806548    3104443    394289    274461900    405893145
531306    1513248    179463    126568287    152458458
521727    221314    282380    146705459    174939297
140337    200092    1970864    111620020    328343206
69370    344835    70299    139791262    309537329
412657    1583571    168013    215530084    245056057
85488    302263    48680    221971971    329999787
1568168    434484    849695    157307195    145869144
11511095    2471629    874984    1380178755    332896675
381886    1142838    174627    153496661    324685655
18603555    3903493    4830888    2443332813    843610917
973380    987880    546229    135029947    196285316
256692    718686    88756    165856531    222160561
14536833    1724197    1062603    1993370466    532220667
487759    1368741    234689    160856201    333693184
1074847    2642634    547890    114132529    157189864
22479415    2829574    13379040    3059732682    3487538764
1008378    3948128    510025    139923565    177694685
334261    705524    288147    198049658    337940318
295629    1697410    187266    196763669    259084828
45298    64654    299714    214344491    363954371
566630    1970316    270579    149703575    249149256
42723    139704    31160    141025943    194381382
278682    618020    1045440    148969587    490715965
1438589    1598515    636144    193876638    236518636
520343    1244134    608425    147258009    180478699
3166576    7493822    1775982    289566565    274065822
562729    827529    303802    136140507    179009702
1625028    7149793    767997    121799773    101069929
1450854    3709859    777087    146626379    156071279
987024    1091845    814690    99993785    256453172
548661    1391512    290122    169556420    305651396
710209    1434319    481989    149286201    294401010
24616    5062796    1432078    167642894    333451852
319249    1021422    171510    253040561    606915331
343768    899678    176959    248929029    336177257
59891    158977    29606    201186140    278607785
761160    2105516    311309    138447910    158250632
890375    170350    611254    247126504    423285401
5470431    4797362    1902333    687326339    372848334
342151    1054027    215652    301636312    561570896
776131    1980323    671263    170225496    284988715
786342    2763691    357763    137826019    181214818
877591    442498    476135    157295375    325927716
876060    1574648    1078099    167128045    375566239
1119949    546952    575780    145081897    202263537
4178673    2190622    2140636    565633775    674101969
389778    1563923    222441    161177115    282385172
521515    2518609    268304    220226827    291606111
