MSRP-new    MrsP-new    PWLP-new    MSRP-ilp    PWLP-ilp
3765394    6218598    3061267    0    0
2051575    7779122    1768493    0    0
911329    1921531    672191    0    0
3197953    18667544    2183407    0    0
540615    884757    165046    0    0
2932245    11596891    1289452    0    0
119569    146395    41134    0    0
688287    629269    602953    0    0
86866    199537    47521    0    0
1428183    13901912    1980038    0    0
2724021    127233    344910    0    0
3375773    581237    569229    0    0
2090921    908518    1604469    0    0
1937372    10291600    1599360    0    0
2092709    44966    2083256    0    0
2498681    15966772    2830305    0    0
2874760    11485244    1534977    0    0
193916    876071    113437    0    0
3340516    4149649    3381906    0    0
3396724    18306538    2737051    0    0
4111837    681133    166323    0    0
3388036    447105    454004    0    0
613173    750882    102706    0    0
415169    1428949    253700    0    0
1662976    4629713    923337    0    0
2170633    7954899    1347703    0    0
3172916    5475891    2539303    0    0
1887296    13109130    1351024    0    0
1186490    543680    432543    0    0
1620310    910562    1521947    0    0
2601898    16889853    2784062    0    0
281037    489261    152016    0    0
2855853    1193899    555688    0    0
3066631    1717907    1974672    0    0
3473626    326003    2891111    0    0
1699512    14967811    1662977    0    0
1024254    6409447    1296606    0    0
3101123    904175    3385993    0    0
5672617    291257    584047    0    0
2831583    39601    2539047    0    0
218443    665548    114459    0    0
2939143    1814226    2929946    0    0
4205601    2303998    2940421    0    0
219210    708726    126978    0    0
3931462    4765377    3593961    0    0
1362777    1772836    754714    0    0
349508    1212806    213333    0    0
540103    762123    344399    0    0
2244469    1511982    1525013    0    0
308375    1085061    205924    0    0
2276916    368926    1558992    0    0
265453    1179080    147673    0    0
3228357    1192622    2995095    0    0
2573538    1855104    2383455    0    0
3249817    322171    2433531    0    0
3517825    4167278    2552333    0    0
162235    857676    128511    0    0
765445    483385    94786    0    0
2649674    805556    1660422    0    0
3566368    22913256    4517042    0    0
271840    587879    170156    0    0
3682616    745517    3080939    0    0
125956    41901    89166    0    0
234794    338267    166324    0    0
4233705    713580    3156564    0    0
349253    1494099    313740    0    0
1834154    12178384    1415152    0    0
2983853    10602018    2659639    0    0
1662976    11120405    1781012    0    0
3457785    21857833    2475942    0    0
2377835    14480338    1805540    0    0
2215343    223297    314251    0    0
1443768    1047759    1322410    0    0
2743184    1812438    2321882    0    0
46499    199537    32191    0    0
3272301    1382706    208990    0    0
1761851    5700976    1322410    0    0
1980293    10639320    1575855    0    0
1917954    14176307    2316006    0    0
2509921    1149700    1975950    0    0
4540292    2048764    4373968    0    0
1535233    10496502    1439935    0    0
3245730    1588885    2336189    0    0
3158097    20465419    2449116    0    0
4143006    3491255    3206129    0    0
39600    121358    14563    0    0
2747271    6814653    2128988    0    0
3432747    15037304    2288158    0    0
2350752    14459132    2223774    0    0
4233704    69237    1076119    0    0
4219908    2061284    1387304    0    0
2754680    616495    2306042    0    0
3402089    556966    471632    0    0
2927135    13137744    1864302    0    0
2177531    659417    2061284    0    0
3547207    23652641    2903120    0    0
3546951    1813971    2687487    0    0
145884    271329    87888    0    0
4354296    86867    354873    0    0
3184667    41389    456048    0    0
1771304    4917137    1845396    0    0
377101    1301205    234028    0    0
3843573    1886529    2670114    0    0
3317777    83800    3629729    0    0
1753931    15330    1626953    0    0
3231934    20802409    2309363    0    0
920015    1005093    191872    0    0
447361    2323415    404695    0    0
259321    568973    204647    0    0
2564597    2001754    2696429    0    0
1853060    563353    2048253    0    0
3283542    4871150    2557698    0    0
260344    894721    113948    0    0
3602137    16952448    2331336    0    0
4153226    2433530    2751870    0    0
285892    1183169    213844    0    0
2743439    16558739    2229140    0    0
3524723    2174976    3387270    0    0
3142768    1982338    3018089    0    0
262387    944798    130300    0    0
1788166    29382    1694401    0    0
3238320    1366098    2778186    0    0
2901331    10434418    1664765    0    0
2050553    1131049    2305787    0    0
449915    1018379    292534    0    0
3722216    18726818    2508134    0    0
4303198    1144845    771066    0    0
120335    277461    72559    0    0
3224779    21483031    2474409    0    0
5556626    69748    392175    0    0
2880891    1829556    2627957    0    0
3549506    840303    2620804    0    0
2632301    15854102    1726849    0    0
3209961    148694    385788    0    0
2869395    85078    782817    0    0
530394    1385261    335712    0    0
96319    119824    31425    0    0
228407    920526    176798    0    0
163513    56463    16096    0    0
4286846    17972870    2789937    0    0
3022177    1889595    1240654    0    0
1944270    19565331    2067927    0    0
2305275    10112758    1420262    0    0
2271040    2195671    1971862    0    0
2813698    276694    2738073    0    0
2212022    15524010    1618266    0    0
379145    789716    195960    0    0
185230    285636    53397    0    0
2808333    2103439    2099863    0    0
1722250    12467087    1414897    0    0
3320588    472654    2972357    0    0
1810139    441484    1255472    0    0
3462640    19703552    2573539    0    0
5309057    1365332    3010936    0    0
1886785    435864    1524502    0    0
2703582    15132857    2169100    0    0
3007869    3754664    2999950    0    0
135409    398051    79713    0    0
3470304    1140502    2987941    0    0
3526512    21961050    2452182    0    0
347465    866873    285381    0    0
482363    2137675    300199    0    0
2611862    107560    431777    0    0
1592973    7403810    1189300    0    0
2347687    18647360    2438896    0    0
2159647    104240    1026043    0    0
3366576    26307681    2563574    0    0
2923814    899321    770810    0    0
1944525    918482    2206401    0    0
368415    670402    226363    0    0
2013763    15050079    2308852    0    0
37046    91465    16607    0    0
2886768    21241849    2952173    0    0
3144811    16008417    2442217    0    0
3082217    100662    3009402    0    0
3137913    398562    2593211    0    0
2690297    23787284    2316773    0    0
2983854    647920    2270528    0    0
1205907    756503    388598    0    0
1813970    8685086    1495121    0    0
1957044    9815624    1532421    0    0
580982    436885    68215    0    0
2439407    4519341    1602681    0    0
2725810    17430723    2182640    0    0
3936571    525796    3917154    0    0
1159153    540103    624414    0    0
2344876    251401    1488222    0    0
2304253    20145291    1853316    0    0
1706921    8643185    1796086    0    0
2135886    8890243    1631552    0    0
41134    76391    11241    0    0
84311    619049    74347    0    0
3159886    14456067    1905946    0    0
1682138    7798540    1179336    0    0
2064861    10760422    1675751    0    0
1127472    2276661    444806    0    0
3628196    343633    1948869    0    0
210779    915161    151249    0    0
971624    1708709    571273    0    0
2987686    599888    1977483    0    0
2733986    421812    2894433    0    0
459880    2100373    312718    0    0
3023710    15886549    2405427    0    0
2486672    1301460    542403    0    0
2358161    23777320    1978250    0    0
2021683    18752366    1592717    0    0
2662704    1145357    2083767    0    0
2304254    3909489    1952190    0    0
191361    552111    107050    0    0
2334912    263920    2166545    0    0
1800940    13135190    1749587    0    0
5533887    12135973    4115924    0    0
2284070    1253428    2351775    0    0
2935311    50331    2250090    0    0
3159885    12461721    2291734    0    0
2187495    6881591    1904669    0    0
372502    1068965    241182    0    0
436375    1363288    325237    0    0
207456    737596    151249    0    0
194682    280527    116248    0    0
61317    86866    18651    0    0
552367    2250346    301988    0    0
2513754    18352782    2258266    0    0
2793004    1492821    1949890    0    0
535249    1789954    265197    0    0
18140    87633    13796    0    0
631057    501780    82267    0    0
3420995    5604657    3197953    0    0
3021155    16353838    2367614    0    0
2999694    20466952    2803734    0    0
5021887    2083255    698251    0    0
589412    2255710    414914    0    0
2781251    52630    360751    0    0
4152460    6035922    2162201    0    0
3062799    9001382    2628724    0    0
3190289    18038530    2524230    0    0
2560508    245014    2349475    0    0
3394169    2768732    1972629    0    0
4043366    365860    3203574    0    0
1872222    24583131    2442217    0    0
2371958    15690589    2281260    0    0
725844    3639438    420535    0    0
3052835    21442153    2107017    0    0
278483    835959    149716    0    0
677556    598355    384000    0    0
3176492    15795850    2479263    0    0
2332102    13936659    1915400    0    0
2726065    917716    411848    0    0
2188517    30914    2093475    0    0
364071    1270291    217421    0    0
2541603    12167910    2110082    0    0
3469794    1744733    2168077    0    0
2608029    18729628    1847695    0    0
3314712    1101923    2550290    0    0
114203    194938    55441    0    0
1974162    8418867    1512493    0    0
3135103    22134017    2938888    0    0
2352541    12965290    2065627    0    0
3097035    1292006    2107527    0    0
3710975    117014    2317283    0    0
3699734    905708    686243    0    0
2326992    12654871    1873244    0    0
3590128    36296271    3176747    0    0
3694112    67960    2015040    0    0
2426121    38295471    2370425    0    0
3278432    1818314    2065116    0    0
2310640    903919    1548006    0    0
2698472    14613448    2006865    0    0
961148    317062    167345    0    0
457325    786906    271073    0    0
2306553    15584    2363783    0    0
1946058    7826133    1232733    0    0
3150943    1246274    2883957    0    0
4181586    974689    2579415    0    0
219210    247569    158914    0    0
28870    476997    29126    0    0
3111087    11416772    1901603    0    0
2318305    1678817    2299400    0    0
1840797    9105621    1516582    0    0
120080    200048    54930    0    0
2716613    9935192    1958321    0    0
1887040    7140912    1289963    0    0
356151    369948    285381    0    0
3333873    22038719    2528317    0    0
2494593    1931751    666315    0    0
2413091    14719476    1849227    0    0
112670    367649    75880    0    0
423855    2264653    331625    0    0
3659366    957572    2834392    0    0
3520636    9600247    4175964    0    0
2068692    522475    2169610    0    0
2787128    22194056    2540325    0    0
3377817    17869653    2716357    0    0
1514026    611640    1558993    0    0
5365    50076    5110    0    0
2584014    1243719    1720717    0    0
40878    71537    11242    0    0
2673690    22378264    2417435    0    0
1538298    7486844    1271568    0    0
291002    1010202    172966    0    0
4345864    2011464    2401850    0    0
3339750    4621536    2017595    0    0
2411048    2728876    2859430    0    0
4324659    1513515    2354329    0    0
288191    1647136    178076    0    0
2881658    13621385    1983871    0    0
2812931    5322854    2877060    0    0
3291718    2049021    2558720    0    0
310930    1377341    213589    0    0
2504812    18481038    1906969    0    0
3271534    780263    2926368    0    0
1753930    857165    891912    0    0
1945802    485429    1998433    0    0
3018344    15090190    1978506    0    0
3976428    19852501    2505579    0    0
2779974    2741651    2472876    0    0
2113914    121612    2008908    0    0
2521674    4542080    2426888    0    0
1954745    9369796    1373507    0    0
2319583    11549627    1889851    0    0
3848938    18889820    2747527    0    0
312974    150483    274140    0    0
3471838    122379    1979527    0    0
2588101    1276167    1575599    0    0
4076068    1297627    3437091    0    0
2899542    4361961    2541602    0    0
2459591    888846    527840    0    0
216399    625692    142562    0    0
1765683    312974    2301443    0    0
655584    1040095    403416    0    0
336479    1587096    222531    0    0
1687248    30147    1648925    0    0
2631534    4901808    2228117    0    0
3287374    3326208    2743694    0    0
3048237    15157640    2231950    0    0
2245746    1416174    1397268    0    0
3214304    12986239    1610601    0    0
2349985    9045325    1733236    0    0
4563286    7815913    2585035    0    0
3457786    2369403    894977    0    0
259321    883991    145373    0    0
281293    471121    160958    0    0
379656    1120319    305820    0    0
2812676    1346682    2701793    0    0
1846673    8267617    1712030    0    0
429221    659928    218698    0    0
3601370    2558975    2656828    0    0
2149938    17064096    1720717    0    0
2339511    8370835    1921787    0    0
77157    98363    17373    0    0
2028836    7085982    1587352    0    0
489516    2601131    345676    0    0
2923047    1783056    2838736    0    0
458602    533716    361772    0    0
19418    54930    6131    0    0
116503    457070    64128    0    0
1921787    4253889    2109059    0    0
223552    1311169    179864    0    0
334946    1885507    287680    0    0
388854    1637938    281293    0    0
3733202    319616    2567663    0    0
3460340    529884    2415136    0    0
3366575    289469    1885763    0    0
2801179    20836133    2824939    0    0
1385005    5808027    1171160    0    0
875305    107050    579960    0    0
252423    1110609    216399    0    0
2507878    2978744    1842330    0    0
397541    1507383    241948    0    0
3381394    1322410    3036484    0    0
363816    367393    187528    0    0
3568157    2654529    1850250    0    0
109094    817308    112160    0    0
246802    956039    188296    0    0
2076102    1933795    1963176    0    0
269797    1094770    152016    0    0
349764    1402378    216399    0    0
647664    772854    132343    0    0
4834359    1959599    849755    0    0
100152    18395    28615    0    0
480318    1960621    324215    0    0
2828261    859464    169133    0    0
2533938    18411033    1750353    0    0
421045    719457    319361    0    0
1816270    8488870    1648158    0    0
3572500    15481088    2259798    0    0
2173188    8400216    1374274    0    0
140774    534228    77924    0    0
2797346    10225172    2422289    0    0
2346665    11975271    1926641    0    0
2728620    625436    1996901    0    0
52631    177820    29126    0    0
4253122    9330195    2242680    0    0
4626902    29775175    2539303    0    0
2137419    8357805    1583520    0    0
41645    123401    27593    0    0
2931733    4627924    2368893    0    0
3431215    19996597    2055407    0    0
2663215    9248950    1634617    0    0
3150432    220232    571528    0    0
405460    1967009    276694    0    0
2821618    2009164    2851766    0    0
2406449    20735470    2393419    0    0
3012468    12298464    1620310    0    0
2959071    18979241    2961115    0    0
1723783    10096917    1862513    0    0
2164501    101173    366371    0    0
202347    432543    87633    0    0
2385754    40112    1503041    0    0
911839    995639    157893    0    0
834426    1129771    552878    0    0
3089626    15400609    2145084    0    0
224575    614450    129278    0    0
339544    205924    252678    0    0
4278926    411848    796614    0    0
2736796    11231032    1635895    0    0
3707909    31391398    2705881    0    0
87888    448894    68215    0    0
335201    1856382    262387    0    0
1811160    8514164    1552350    0    0
227385    775920    123656    0    0
2384477    11747374    1397779    0    0
1744988    12220029    1839774    0    0
415425    171943    253189    0    0
1806817    161469    2093986    0    0
161214    430243    83034    0    0
2194905    17812423    2013252    0    0
2835415    2480541    2718145    0    0
388343    267242    277205    0    0
123657    167345    37301    0    0
3501729    16143571    2087598    0    0
608574    2476197    351808    0    0
55952    400606    58507    0    0
1429971    10490625    1246785    0    0
2385243    810410    1851272    0    0
2157859    11222857    2161946    0    0
3569178    2424589    1495120    0    0
1016845    112926    340056    0    0
3196931    1178059    2135630    0    0
1095025    1065388    829316    0    0
49309    98874    15841    0    0
1438147    1140758    528606    0    0
2928924    17539817    2245236    0    0
240925    921038    189828    0    0
1798130    14325001    1426394    0    0
2325714    776941    1928685    0    0
896511    1096047    598610    0    0
2923047    20482793    1948357    0    0
2619527    5220403    1805284    0    0
3782000    3015279    3404133    0    0
3713274    958850    557477    0    0
427433    124934    32958    0    0
1770793    8118157    1301971    0    0
3019877    1005603    2477731    0    0
2947830    2232461    2740118    0    0
1543918    10918569    1342594    0    0
2047487    936111    504591    0    0
2644054    15367651    2103184    0    0
3759007    1003305    677301    0    0
98363    393964    66938    0    0
3204340    2022450    4442950    0    0
2144062    165046    996407    0    0
428710    125445    24016    0    0
3462129    350020    513533    0    0
3238576    2890089    3705865    0    0
169389    1002793    117269    0    0
32703    94275    13797    0    0
2851000    1109077    1742178    0    0
2501490    7237487    2098330    0    0
359729    350786    197237    0    0
3509394    2003288    2131799    0    0
3292995    863297    2399806    0    0
2417180    4346631    2009675    0    0
4861185    3810616    3411286    0    0
2728365    344399    377101    0    0
1663232    1044694    1070753    0    0
2811654    19279951    2679055    0    0
3888029    590945    451704    0    0
3912300    937900    2168078    0    0
3934783    20546664    1949379    0    0
648431    636423    51864    0    0
237605    518642    135153    0    0
3118752    15065152    2776397    0    0
3149666    1120318    594011    0    0
2236294    45477    1583519    0    0
154827    30914    88399    0    0
2361227    1611112    2174976    0    0
44711    94275    13285    0    0
2290713    548790    2268740    0    0
3707909    2195671    2555910    0    0
3315989    4425321    3505817    0    0
498458    2256477    306331    0    0
2340789    15258301    1690314    0    0
458347    313485    346699    0    0
231218    1027320    172711    0    0
3716340    8200168    3080173    0    0
2384221    10879479    1806561    0    0
820119    13285    523496    0    0
2418457    1363288    1786122    0    0
274651    1125683    192894    0    0
2377579    18973875    2100629    0    0
3319055    11348557    2402872    0    0
3464172    763656    858954    0    0
140264    289980    74602    0    0
167346    469843    79712    0    0
3195399    7943913    3342304    0    0
316806    591712    186762    0    0
3033930    4473353    2914105    0    0
2452948    981332    2775630    0    0
2759535    6706325    1860470    0    0
2748293    1821124    2983343    0    0
3193866    12974231    1817036    0    0
2560764    16956025    2253667    0    0
1984382    9522323    1543663    0    0
263409    554667    196726    0    0
3306280    18363768    2482329    0    0
283337    595545    170922    0    0
3358655    5921208    2967247    0    0
79713    298922    35002    0    0
3211749    8761222    3686959    0    0
2549778    8380543    1551839    0    0
512510    3150943    378890    0    0
2406193    1247296    2317028    0    0
3506072    1175249    3055646    0    0
3309091    152527    2461634    0    0
2565618    1380151    2614673    0    0
2959837    2365826    2182130    0    0
2770521    10094107    1544430    0    0
3680827    17295314    2228373    0    0
2654017    10010562    2366593    0    0
379401    1755208    223808    0    0
4315716    1585563    3067909    0    0
2894433    12536580    2066905    0    0
3614655    19778409    2416157    0    0
3774847    1784845    2532405    0    0
352064    1277955    225085    0    0
2742927    220487    2690808    0    0
3096524    1900582    3050281    0    0
1739368    2386520    1988469    0    0
2957027    596822    1986170    0    0
2826217    410826    1784334    0    0
2118513    14689073    2365826    0    0
2979511    22161609    2769499    0    0
1584541    1357923    1450409    0    0
3424060    21027239    2294544    0    0
1870433    3028053    1606002    0    0
2366593    4576570    1820103    0    0
2666537    19392621    3196165    0    0
4077857    29242480    2622593    0    0
20183    67960    14563    0    0
1457819    9812558    1294306    0    0
142819    768255    69748    0    0
305565    789716    178587    0    0
2991263    2788660    1783823    0    0
2719167    16141271    2338999    0    0
291513    1162730    326259    0    0
3014257    4151438    2874759    0    0
1917954    8294700    1231200    0    0
3377306    12928243    2238082    0    0
1319599    385788    471121    0    0
2934544    110115    2287391    0    0
3207406    12901418    2308086    0    0
2691319    727632    2484117    0    0
232750    557221    111904    0    0
1727616    773109    1319855    0    0
2119280    10850354    1754953    0    0
3666520    20522648    2002777    0    0
3405155    13777488    2087343    0    0
2894944    1736557    3099079    0    0
1624908    2255966    1647648    0    0
3866056    2392142    3281499    0    0
135664    454514    78946    0    0
2138441    361005    2240637    0    0
3899526    714602    2281260    0    0
449405    1995112    320383    0    0
99385    406227    64638    0    0
17117    67960    13541    0    0
2634600    18038275    1851017    0    0
568718    1908502    258555    0    0
1726593    1122107    1859958    0    0
3991246    2327503    2700006    0    0
2614673    548535    468567    0    0
1798130    1509172    666571    0    0
2925602    831616    654818    0    0
190084    31170    127489    0    0
845157    98108    551600    0    0
3176747    541892    415680    0    0
2076102    460901    1336207    0    0
3293506    3328764    2403128    0    0
2855854    3621298    1904413    0    0
480574    1694401    285381    0    0
3185690    306842    396518    0    0
2109060    1743200    1287663    0    0
542914    409293    385532    0    0
1312446    15055444    1455520    0    0
4217354    1874521    3651190    0    0
2471088    6901518    2586568    0    0
3015023    32764904    2558720    0    0
2852533    20898217    1772070    0    0
364583    1240909    262898    0    0
3390847    77158    2304764    0    0
699784    336734    249868    0    0
2048253    9937492    2391886    0    0
354874    1259049    226108    0    0
683944    1273867    557732    0    0
4559964    1506362    2876548    0    0
3968252    22415309    2904653    0    0
3603925    19225532    2088621    0    0
855376    115225    634379    0    0
2583502    1102690    1804262    0    0
2889834    3916132    2588868    0    0
1998178    894466    2105739    0    0
2431998    10992917    2237315    0    0
1343871    6569384    1342594    0    0
2169100    11743542    1982082    0    0
2857642    2840780    1724294    0    0
2470321    2097563    2339766    0    0
22738    52631    22483    0    0
3724771    15794318    3326975    0    0
2064094    13116795    1985914    0    0
488750    2963670    330091    0    0
3589618    2018617    3371430    0    0
287425    888590    157636    0    0
144096    404438    74603    0    0
3193865    11856212    2755958    0    0
4345354    22600794    2911295    0    0
4431708    4911772    2560254    0    0
2169355    16110868    2065627    0    0
2260054    587369    1521180    0    0
4393130    258044    4729098    0    0
2091175    2182385    1284853    0    0
2973889    229940    2290201    0    0
3008636    14577169    1504318    0    0
914905    1182147    546235    0    0
3264891    18025500    2363527    0    0
2258010    19902833    2339000    0    0
2114937    23367771    2008653    0    0
