MSRP-new    MrsP-new    PWLP-new    MSRP-ilp    PWLP-ilp
701827    1960366    355129    0    0
777708    2529083    362539    0    0
556454    3032908    261621    0    0
98874    306076    33980    0    0
45988    158403    25293    0    0
414403    1605236    202347    0    0
20501954    2113404    18073277    0    0
405460    1254195    166323    0    0
790738    5175948    867640    0    0
347720    126467    153804    0    0
659417    2364038    707960    0    0
2996884    1669620    1626697    0    0
340311    4577082    268774    0    0
505868    1060534    265453    0    0
397796    2225819    206946    0    0
550068    172966    46243    0    0
256000    879903    81245    0    0
991297    6246445    893699    0    0
785884    672191    390131    0    0
456558    2880381    469077    0    0
309907    1789699    162236    0    0
216144    554156    81246    0    0
2516054    5581664    1096047    0    0
613940    268263    284103    0    0
276950    1626953    148439    0    0
1301971    1410554    747816    0    0
104495    276949    35258    0    0
601421    2759279    272096    0    0
1947080    4650152    505102    0    0
1815503    2435320    947608    0    0
1258282    3231678    727121    0    0
737852    3679038    295345    0    0
29892    22483    93253    0    0
3114408    2842568    1451432    0    0
25788016    7606668    2859175    0    0
540103    3014001    318850    0    0
888079    2173954    384766    0    0
26753509    3294783    27373324    0    0
4316994    675767    1974162    0    0
252934    1069731    119058    0    0
578682    2185707    228662    0    0
1319344    3421251    548535    0    0
169134    595033    81501    0    0
572295    228663    72559    0    0
823952    3764116    365860    0    0
1929451    3328252    814754    0    0
102707    317317    62084    0    0
521453    2427399    241181    0    0
612662    3399534    332391    0    0
1999967    2348708    587113    0    0
387321    1791998    189317    0    0
1081229    5754374    452982    0    0
861253    4218631    424878    0    0
911073    3404644    680622    0    0
3826711    7262269    1926641    0    0
1182402    214611    479297    0    0
77924    137708    19418    0    0
1661955    8834802    828294    0    0
118036    254212    37556    0    0
67960    380422    51098    0    0
143840    166835    49053    0    0
1353580    1078418    1109077    0    0
493604    1945291    334435    0    0
329836    1434314    201836    0    0
41335276    6978676    10343208    0    0
2148406    794570    1532422    0    0
1423328    816031    773620    0    0
615984    4196148    418235    0    0
586602    2210489    265197    0    0
6756912    6113847    1802984    0    0
475209    296111    195960    0    0
341077    1294306    143329    0    0
12774    45222    7664    0    0
724055    3261314    435353    0    0
1655823    2378856    264687    0    0
520942    1797619    390387    0    0
485684    576382    88655    0    0
6042821    6351707    1904158    0    0
21699686    2160158    13269832    0    0
776175    3092947    324471    0    0
11940780    2582736    8275026    0    0
24016    2617227    968558    0    0
285892    1668598    141285    0    0
313485    1486178    999472    0    0
263920    779496    114204    0    0
408016    172199    557476    0    0
547512    1682394    205157    0    0
2300421    3138935    1131815    0    0
1774625    2888045    826762    0    0
18728606    14428219    13363596    0    0
36790    22483    143841    0    0
301221    1568446    154060    0    0
675257    234028    378378    0    0
1288685    6299843    571784    0    0
1786633    325748    729165    0    0
264176    1442745    137964    0    0
23348099    11329395    2362760    0    0
2428166    1010458    1128749    0    0
623393    3702288    1886018    0    0
1241931    7443155    666060    0    0
19418    89166    13541    0    0
1613412    5748754    429476    0    0
2962904    5500673    548279    0    0
2391375    1021444    1110355    0    0
3148900    3497386    1704110    0    0
270818    1234010    184974    0    0
591968    3091415    559521    0    0
20536956    9885117    11184277    0    0
463201    1884997    196726    0    0
760334    3548995    334435    0    0
643320    949908    311185    0    0
390897    91721    218699    0    0
82012    183696    26826    0    0
752159    3274855    272862    0    0
838259    2128221    414403    0    0
126977    216910    37812    0    0
821140    1118786    1245253    0    0
218954    725843    86355    0    0
134899    189061    25549    0    0
1852293    34236    938921    0    0
176031    124679    106283    0    0
1110866    5834853    578937    0    0
2163479    3862480    1004071    0    0
322427    2786361    226874    0    0
22275813    458603    1277189    0    0
1605747    299433    729932    0    0
692886    3589617    296622    0    0
67960    233517    29892    0    0
734530    2218154    292023    0    0
1260837    1189556    653540    0    0
1832877    3996867    1659655    0    0
980822    178332    22739    0    0
196216    789971    79712    0    0
3296572    1432526    1124917    0    0
29125    4743405    464479    0    0
1134626    500247    601676    0    0
1179847    2601387    618794    0    0
176798    811177    107049    0    0
2697706    379401    228918    0    0
1462162    1154553    745261    0    0
801213    5482279    462179    0    0
77158    247058    24271    0    0
2464445    3128205    360495    0    0
12050896    14175285    1250617    0    0
200303    192383    163513    0    0
4113880    34491    1100646    0    0
429221    741684    94531    0    0
406227    2249834    438163    0    0
15329    25038    205668    0    0
295089    1495631    174243    0    0
388854    2063583    188040    0    0
282826    1008414    136175    0    0
498970    1766960    203880    0    0
660694    2814464    519153    0    0
1420518    147162    182930    0    0
50076    247824    42156    0    0
585070    1579176    201326    0    0
15841    44199    67449    0    0
396775    1456541    155337    0    0
266475    675001    73070    0    0
1381428    6811331    855377    0    0
73326    270563    32958    0    0
63361    222787    30403    0    0
373013    1709220    833148    0    0
7131459    1289452    1423073    0    0
363050    1660933    159680    0    0
1035752    4577338    414658    0    0
509445    2975678    323960    0    0
578171    2810632    236071    0    0
123146    172966    113182    0    0
1072542    1091448    156870    0    0
30914    112670    14563    0    0
441740    1799407    172710    0    0
252167    2241914    341589    0    0
845668    3151965    365860    0    0
480319    3037251    310674    0    0
51097    190850    24272    0    0
304798    871984    1019400    0    0
379146    1509939    196471    0    0
609341    1145867    439952    0    0
702339    3594983    357429    0    0
694930    3452931    347464    0    0
6838157    12440516    2612373    0    0
1707432    10189915    773620    0    0
788950    4284036    499225    0    0
44711    140519    19417    0    0
249612    267752    114459    0    0
634890    3288396    322938    0    0
820886    5291684    389364    0    0
582004    2300421    318595    0    0
1006370    2435320    574083    0    0
92998    256256    48542    0    0
510978    1702832    178332    0    0
273118    75114    138730    0    0
1648669    320128    892677    0    0
796614    1114187    145118    0    0
199793    1111632    128511    0    0
851288    4436563    398307    0    0
723800    2170888    202347    0    0
82523    249102    63106    0    0
226618    773875    155337    0    0
72559    81245    14563    0    0
359217    216910    181397    0    0
2058217    9137046    840047    0    0
721501    2444516    276950    0    0
2508900    1290474    1153276    0    0
1384749    1021956    1415407    0    0
1520413    1510706    824973    0    0
1457053    7715507    1754952    0    0
1120318    323705    625181    0    0
343122    1358945    205158    0    0
1485411    2107272    689309    0    0
653284    2852533    241693    0    0
956550    995895    549301    0    0
1084550    2391375    1170394    0    0
1293795    75114    825740    0    0
3405155    704382    633612    0    0
1001261    2088110    562587    0    0
1290729    7647291    609341    0    0
235305    1373252    188806    0    0
4586790    8601541    1979272    0    0
1503551    1254961    830083    0    0
126467    492072    64638    0    0
87377    259065    30914    0    0
406739    2378856    231473    0    0
1462162    2973123    574339    0    0
730954    700806    340055    0    0
854865    4585768    398563    0    0
96574    213844    30403    0    0
1477236    1724038    773364    0    0
505357    2317283    223809    0    0
91721    315273    43177    0    0
513021    2382433    217421    0    0
600143    1995878    199282    0    0
2498425    2426888    1189556    0    0
2658361    2009930    1134371    0    0
183185    482619    65660    0    0
865340    8566284    729676    0    0
1227112    6025959    614706    0    0
473677    2247791    210523    0    0
984654    147928    599888    0    0
24272    57741    12263    0    0
179864    467289    67705    0    0
998451    8216264    2058218    0    0
149716    288447    106284    0    0
394985    2399551    251401    0    0
832383    1712797    454770    0    0
586602    3472093    330858    0    0
85844    206946    28104    0    0
338011    906730    136176    0    0
1755719    6274294    949652    0    0
620071    3781489    275673    0    0
87632    177054    26060    0    0
1028853    380423    619815    0    0
760846    2155048    551089    0    0
1104478    129533    659416    0    0
1230179    7589550    700550    0    0
806067    838003    461413    0    0
1413108    1711520    726099    0    0
725333    3513993    356662    0    0
2064861    419768    1351535    0    0
2479008    2630257    1230945    0    0
644853    3941426    312207    0    0
838259    418490    89677    0    0
505868    1971096    311952    0    0
1157109    2163735    490283    0    0
2540325    1024510    1204630    0    0
341077    1350002    198004    0    0
1459097    8796224    756758    0    0
99896    392686    55185    0    0
557987    3248285    430754    0    0
122379    269029    49310    0    0
3308069    3661920    1520925    0    0
3587319    164790    1744222    0    0
309653    137197    200559    0    0
3393147    6380067    1495886    0    0
748327    4257976    373269    0    0
87378    304542    35002    0    0
849756    3692579    383489    0    0
895744    3908979    413125    0    0
1441468    2761834    713069    0    0
11070329    95493280    9162339    0    0
740407    3914344    387065    0    0
6013950    5172370    471121    0    0
2800413    409804    1333396    0    0
341077    964982    128511    0    0
20951    96830    15585    0    0
3846895    3003271    1531655    0    0
1405700    8975577    1683671    0    0
476487    1551584    193916    0    0
637189    2512988    340822    0    0
119824    346954    39090    0    0
75369    164280    40367    0    0
5852482    1687759    1549284    0    0
307864    1045971    124423    0    0
1934561    10766809    2464444    0    0
724821    4321082    403928    0    0
2199759    789460    1157620    0    0
413381    948119    200559    0    0
3611590    7729813    1995112    0    0
5284530    2951662    2295567    0    0
109349    246291    51353    0    0
6614605    109349    1751887    0    0
1191089    617261    571017    0    0
312718    780519    201836    0    0
694163    2173443    354874    0    0
65150    96830    18395    0    0
2374768    2116725    1217404    0    0
905452    4035701    417980    0    0
1101668    5541296    616750    0    0
578171    1070754    322937    0    0
532439    3400045    330347    0    0
667081    3410520    600909    0    0
890123    219976    580982    0    0
669381    3921242    2311407    0    0
128766    176288    955017    0    0
29892    73837    26571    0    0
545213    1213572    770043    0    0
1647647    1391903    695185    0    0
20739558    4518574    511489    0    0
1079184    672702    548279    0    0
804534    1474426    423600    0    0
461157    2506856    206435    0    0
753692    3721705    389620    0    0
1351535    6260242    756247    0    0
462946    248080    169644    0    0
4438607    1027576    3444755    0    0
808622    577660    1144846    0    0
383488    2121835    1563080    0    0
577149    410571    308119    0    0
474954    3470559    294068    0    0
369693    149972    278738    0    0
2378600    5456219    1261348    0    0
946841    4022416    401373    0    0
29892    38834    7664    0    0
284870    2491527    168878    0    0
700039    3329786    294323    0    0
553389    1197476    216654    0    0
299943    848734    93254    0    0
1667831    149972    1247552    0    0
1505085    2426122    684199    0    0
8200679    2634856    3259015    0    0
238626    658139    94276    0    0
828294    4039789    417213    0    0
1286130    322427    679345    0    0
1835176    2584269    928702    0    0
24783    54164    195448    0    0
2253156    219465    1113675    0    0
1599104    4161401    785373    0    0
13569521    5318510    11371806    0    0
159681    537037    120079    0    0
4509378    2382433    1542130    0    0
1039839    3695901    370204    0    0
1975439    2479519    842091    0    0
2634345    510211    1293029    0    0
1552094    216399    769787    0    0
366882    1352302    165813    0    0
1350514    134387    696974    0    0
15329    56208    9453    0    0
291002    1357412    153804    0    0
21717    34746    872494    0    0
2366337    916694    1708198    0    0
1662210    5199453    853332    0    0
2256988    3284564    265198    0    0
23505    34746    415681    0    0
449660    2014018    229940    0    0
2231184    9266834    821908    0    0
598355    955273    230961    0    0
225597    694674    75113    0    0
1921275    3130249    992063    0    0
1795320    2866329    829061    0    0
627991    2898520    291257    0    0
872239    2865817    399329    0    0
200559    1492566    116758    0    0
1294050    5887740    598355    0    0
291512    1709987    1344637    0    0
246036    1810649    450682    0    0
261109    869939    99130    0    0
621859    387833    231217    0    0
235305    1772070    146907    0    0
2513754    1399312    159425    0    0
41134    206179    26315    0    0
469333    1813460    189317    0    0
364838    997173    138219    0    0
307864    1437380    189828    0    0
168878    717668    86355    0    0
668103    509700    314507    0    0
1542131    6437551    669892    0    0
1093237    2240126    561053    0    0
752925    1002538    135153    0    0
211034    1223025    1111376    0    0
37813    143329    18140    0    0
361006    2710225    203113    0    0
46499    322171    33980    0    0
203113    1438657    159425    0    0
589668    1046227    249613    0    0
442762    2380390    1029620    0    0
1805540    89421    826251    0    0
991041    2805777    591457    0    0
384511    206946    1203352    0    0
401373    1553883    165812    0    0
1455776    160958    1800940    0    0
921548    144096    566163    0    0
986953    2798369    681644    0    0
28870    31170    371991    0    0
94275    256000    40622    0    0
13487254    245269    2398273    0    0
181397    310164    53397    0    0
610107    1785867    193405    0    0
1236310    6766877    574594    0    0
682921    609851    1243719    0    0
22227    2033180    273118    0    0
2221986    11358265    933301    0    0
210778    743217    172710    0    0
21012931    1466505    11654377    0    0
1526801    7273255    846179    0    0
792782    3437601    420279    0    0
51098    176543    23505    0    0
2080956    10913715    973156    0    0
817308    3369897    348232    0    0
418235    2673690    314252    0    0
443018    2385754    514554    0    0
91720    366116    60040    0    0
1811671    1794808    1289452    0    0
2509666    204902    880159    0    0
1216893    5381105    493860    0    0
1237844    6382876    611385    0    0
1523224    8842978    701062    0    0
3847916    7807226    722011    0    0
92231    58763    31680    0    0
1989747    10512342    870195    0    0
80223    232239    32702    0    0
32447    78690    14819    0    0
2616972    1062067    1160175    0    0
863807    2863774    342866    0    0
534738    1780757    173477    0    0
1331608    1492310    418746    0    0
15622629    3821346    1290218    0    0
1336462    5787843    579704    0    0
94275    248590    24783    0    0
81245    280782    672447    0    0
501780    1968285    245525    0    0
281549    2224285    184207    0    0
111904    266220    40878    0    0
1251384    1063600    573062    0    0
1930728    3688747    2962904    0    0
1436102    2889579    355640    0    0
1082506    5406398    560286    0    0
40112    2781506    321150    0    0
945820    945820    476742    0    0
765700    3004804    358706    0    0
290235    1675496    121868    0    0
245525    943520    112415    0    0
787672    3147622    459369    0    0
33724    43944    7154    0    0
458858    2612373    244247    0    0
35044632    13460682    2500213    0    0
21494272    805301    23061440    0    0
1508917    1115464    753947    0    0
185741    873516    108327    0    0
125445    320383    449916    0    0
1433292    1448110    14218718    0    0
436119    1438146    179097    0    0
1060023    4236515    417469    0    0
2638688    3125395    2736796    0    0
737085    270051    348231    0    0
1326242    236839    544191    0    0
849756    4462878    387321    0    0
653541    2720700    328558    0    0
1838753    10876158    848990    0    0
126467    296623    31936    0    0
339544    1449388    125189    0    0
18944494    9559113    3475669    0    0
1087105    231984    29126    0    0
14307    44966    7920    0    0
2025515    4456491    1128494    0    0
1245764    842091    514810    0    0
1468805    705661    681900    0    0
712302    2482329    586602    0    0
1092215    888846    111393    0    0
1814482    1939415    654051    0    0
1305804    931001    609341    0    0
1217149    1842841    462179    0    0
1977994    112670    1005859    0    0
46243    119058    17629    0    0
91720    210268    32191    0    0
219210    1163240    143074    0    0
396518    1394458    187274    0    0
924359    5176714    686242    0    0
1300182    175776    47266    0    0
121102    1680860    1618522    0    0
374802    1770026    174499    0    0
658906    216910    347465    0    0
667081    1760062    309141    0    0
206180    1004326    1044694    0    0
85078    314251    34747    0    0
393963    2134609    220998    0    0
151761    598099    78691    0    0
804790    4157569    496415    0    0
78946    211545    55441    0    0
1095025    6054829    417213    0    0
165557    425133    67449    0    0
974179    5350190    463712    0    0
485685    640255    220231    0    0
1584286    4853009    823185    0    0
77668    266475    30148    0    0
526563    1065644    249612    0    0
1544174    65661    781540    0    0
18637141    9077006    3517570    0    0
924103    4453170    1090170    0    0
1090682    5670062    513022    0    0
936367    170156    455537    0    0
264942    1153787    689564    0    0
324727    1257005    135409    0    0
475465    177054    2171654    0    0
457580    1957299    616750    0    0
1414386    7804672    1031153    0    0
734531    3740867    390898    0    0
581492    3205107    276950    0    0
27593    25038    411848    0    0
167856    624414    61828    0    0
1033452    597589    85333    0    0
740406    4313161    411848    0    0
1910800    532694    962171    0    0
1394969    4820051    558499    0    0
950674    3966975    542402    0    0
1550306    1408510    1005859    0    0
728399    409037    365093    0    0
548279    3284564    408015    0    0
468311    1997667    244503    0    0
692375    176287    340311    0    0
958594    743983    546746    0    0
3737290    1004071    786905    0    0
716901    3016556    302754    0    0
2668325    2458313    1433293    0    0
1403400    257532    529373    0    0
20682329    6672601    4914327    0    0
1203352    6141951    479808    0    0
516087    274906    269029    0    0
709493    2874504    308885    0    0
2865563    3733713    533461    0    0
3379350    6287323    1583520    0    0
186251    543681    131576    0    0
315017    1105245    122123    0    0
616750    132855    306842    0    0
148183    168878    67450    0    0
268008    588902    76646    0    0
226108    643321    107305    0    0
11497    57229    9198    0    0
1050059    198770    1118274    0    0
147417    318339    39090    0    0
1920509    95042    1089660    0    0
1001260    4580148    468567    0    0
990019    4828993    482618    0    0
1716629    4497369    759824    0    0
193405    64639    189317    0    0
681388    2354585    367648    0    0
479297    1412597    184463    0    0
327281    810154    97597    0    0
382722    304287    267241    0    0
769788    4099318    342610    0    0
53397    118802    17884    0    0
543680    4238303    609852    0    0
1135392    206690    1118275    0    0
98874    292535    37045    0    0
87121    366882    35513    0    0
52886    121358    19417    0    0
1022466    8657238    746538    0    0
445317    3109554    320127    0    0
20439    42666    7920    0    0
657117    192383    362794    0    0
108583    325493    37301    0    0
640766    4615660    417469    0    0
1156343    934578    618282    0    0
882714    4314950    398818    0    0
876838    62083    528862    0    0
1342593    6519307    594012    0    0
2356373    2824428    1172182    0    0
25666660    18192079    4559197    0    0
2192605    9325597    984909    0    0
3131015    1043416    102195    0    0
654562    3515782    325238    0    0
1433803    1862769    671425    0    0
894210    271329    555177    0    0
45477    143585    19417    0    0
1313724    520175    574339    0    0
693397    4312140    404694    0    0
7409    25548    738363    0    0
841836    3879086    433564    0    0
17242173    6792425    3482823    0    0
154826    376335    95297    0    0
3410009    327792    938410    0    0
422578    1739879    173732    0    0
72048    245269    42922    0    0
393197    1434315    182164    0    0
1390626    4919181    683433    0    0
263665    1028087    131321    0    0
1232989    5436546    754202    0    0
664782    857420    382467    0    0
518132    2175743    258299    0    0
993852    4448571    464989    0    0
73325    449915    44710    0    0
366371    1071009    138986    0    0
6196625    10244334    3320077    0    0
1632062    226108    698761    0    0
2261842    3033162    1012502    0    0
993851    1844629    572550    0    0
1074841    4303709    655840    0    0
748582    2589379    368160    0    0
21173378    11290817    2434808    0    0
1003049    3167039    1645092    0    0
200814    791760    98107    0    0
1616222    6968712    829062    0    0
126978    169134    24016    0    0
307608    167345    609341    0    0
1051848    458347    417724    0    0
281294    1306058    264687    0    0
826761    3962887    402906    0    0
657117    74091    40623    0    0
820119    3466472    460136    0    0
133365    287936    49054    0    0
19417    46754    504335    0    0
2562808    1591950    1224813    0    0
936878    2291989    482107    0    0
44966    206946    29892    0    0
1932518    1135136    892678    0    0
38323    117269    20439    0    0
695696    2690041    353086    0    0
51097    97342    14051    0    0
2064094    2419734    2242170    0    0
1219704    5261536    634890    0    0
599887    3084771    277461    0    0
56463    71282    12774    0    0
1079951    1347448    461668    0    0
195449    75369    82268    0    0
1699256    8167721    709748    0    0
1313723    9152375    763912    0    0
823696    3532388    446339    0    0
1051081    170667    51353    0    0
200303    947608    99385    0    0
248080    1263392    172455    0    0
58507    264431    73325    0    0
3325442    3700755    1508150    0    0
916183    48543    1862257    0    0
1665276    6931667    709747    0    0
4779428    9837085    2102162    0    0
680622    2787639    249612    0    0
3152476    4581681    1404933    0    0
20499655    1910801    3033418    0    0
219210    656606    80734    0    0
1217915    1051591    642044    0    0
23901999    1666554    1310402    0    0
218188    544702    80223    0    0
90188    269541    33469    0    0
20950    22739    117524    0    0
1491289    7783466    806322    0    0
143329    328814    47521    0    0
1127727    7192265    514810    0    0
270563    1595016    147673    0    0
946075    327025    546490    0    0
25549    121358    17118    0    0
407249    207202    161724    0    0
1036262    3736779    467289    0    0
786394    3725793    288191    0    0
1122362    2047232    654051    0    0
269286    1826744    1125173    0    0
1823168    892934    852311    0    0
1622609    3187223    1497164    0    0
727121    760590    417469    0    0
34747    126211    15840    0    0
225085    1642027    148695    0    0
331369    27848    176798    0    0
3451654    2640477    1501507    0    0
47265    288703    33980    0    0
308375    1681116    125445    0    0
2899032    2632812    1461651    0    0
3892116    5340993    1552095    0    0
715624    3737290    305565    0    0
612407    1996134    450426    0    0
452215    1587352    246035    0    0
634634    2722488    321405    0    0
5013456    746283    1148933    0    0
529372    99641    222275    0    0
103728    281038    38579    0    0
1882442    1525268    13438711    0    0
2337211    1307847    1048015    0    0
2228629    659416    1081995    0    0
777708    3114409    377868    0    0
564375    3139446    1252917    0    0
59784    192383    30148    0    0
663504    2876549    300455    0    0
862275    205158    397796    0    0
1675495    3238576    750115    0    0
30403    1780246    229429    0    0
277205    180375    110371    0    0
986953    2628980    545468    0    0
505612    2580437    205924    0    0
350020    1541619    170922    0    0
295089    915672    101429    0    0
1403400    7796752    782051    0    0
700551    1195943    141285    0    0
703872    8556831    811943    0    0
108072    260854    48799    0    0
68471    224064    28104    0    0
246291    354108    40878    0    0
1454242    88144    823695    0    0
157892    198259    88910    0    0
201836    599632    762123    0    0
1798896    2556677    872239    0    0
201325    764934    101430    0    0
562075    3442200    939944    0    0
1074075    5592394    1276422    0    0
1395224    2042633    855632    0    0
196982    748838    86356    0    0
825995    1110099    375824    0    0
32104467    19310865    3022432    0    0
463201    2617227    548023    0    0
542658    2649929    230196    0    0
141030    757013    68982    0    0
1049803    4418424    366371    0    0
29980588    5464650    1854083    0    0
307097    2151471    164790    0    0
826251    3546440    309142    0    0
48032    132598    14308    0    0
1065132    9454108    783329    0    0
351042    2472876    203114    0    0
647920    2987175    281549    0    0
403928    1867623    208223    0    0
401117    1189812    155081    0    0
320383    867896    211544    0    0
51098    191361    25804    0    0
534738    1990003    330602    0    0
938154    4053330    336990    0    0
317572    1226858    131577    0    0
74347    224064    31936    0    0
74092    175265    18651    0    0
798913    114714    336223    0    0
363560    1580454    154571    0    0
1243975    2287136    663249    0    0
606530    2196948    205413    0    0
915161    4112858    396007    0    0
46754    146651    18395    0    0
27081    24783    467289    0    0
412359    1243975    143074    0    0
352575    1386538    199537    0    0
1188534    5770726    554155    0    0
118036    417213    64639    0    0
1017612    4848666    484407    0    0
4834103    1469061    792271    0    0
3042616    3626919    1466505    0    0
715369    3189011    316040    0    0
939688    4159868    429732    0    0
667593    2795558    391919    0    0
