MSRP-new    MrsP-new    PWLP-new    MSRP-ilp    PWLP-ilp
1832308    6446601    1857954    199481171    226791301
2387095    210664    1381544    264410104    275563819
1928243    3279279    1407167    187161008    199773015
1429908    6133614    1164826    144084304    183379558
129786    77009    136196    33867569    37443565
2427200    1134083    1917160    307561033    288398157
1247647    6201344    1211759    102838295    101390953
135261    166249    38865    49587474    57432645
277065    930334    171554    63713466    100426817
2359089    180641    1612696    351631524    358619816
1272963    13269923    1160493    184749164    161254651
243348    974623    195562    46816340    60371957
1004709    213556    827779    113485974    155058667
1427941    665958    179090    140454544    26406029
211829    781332    132868    49798617    55408372
160262    465936    108052    30573354    35394690
103368    73820    99330    36857605    45230898
2464442    221828    1761129    224622464    186641637
374482    1148386    249686    38823538    44552776
2868332    1254394    2228345    311063289    335765375
1795344    6535013    1238143    148686117    149987392
2288722    165985    1551759    250038325    241822991
1449094    10984700    1313463    196730769    227147774
1482515    6837064    1121583    121981236    136153674
1440744    11121723    1328219    138199954    145396707
1127727    4254001    989379    100349277    119790520
1113600    6083215    958074    99389557    124990251
1921247    115577    1410327    229185044    189075544
1637663    437650    1473779    164581231    208464344
90394    494502    73099    34070947    40223737
1545796    1576959    1208127    176863735    231783442
974712    6304510    909190    104939785    135895455
1483314    8286340    1656405    125648360    183012993
207263    457899    129952    39431070    49465444
1720096    14183597    1439601    195579469    236209938
1425893    5857739    967910    147131796    151096038
2473408    1123823    1224323    244228595    181295036
1934159    80147    392709    311025765    96556271
1956050    11620521    1126135    189349770    152326426
2031602    175805    1576923    272928700    321098619
1253585    447762    812137    159576269    133986005
1056514    6476837    1282320    122437428    165912765
1220869    7576725    1099602    179356680    176229357
95044    249513    65471    35966813    41200816
324825    846805    269677    34187644    39784393
1364409    222111    919855    180641057    183942898
1463767    6308088    1042592    145217968    177831359
1566016    658858    1216082    173217095    195660671
22368    68299    16781    39371805    52661186
1205003    6631893    1281869    104360037    155761187
247690    1372680    157675    36972045    41755550
2262618    111457    1799212    201912800    187170361
1435764    830411    950016    156459829    159713601
1375279    6178285    798048    120172092    115807777
367945    542772    217013    29536101    31689556
312802    922037    219383    44651697    51814653
1715114    540871    1385831    230475221    212634890
1085453    4635793    890052    106595779    128546248
782334    432010    343083    102776088    109487989
1664915    8059071    1232197    180690118    177625191
2112159    528907    1613491    228994134    274152003
1990866    5611651    1768078    219031839    263431209
270867    828699    176481    28184306    35458913
331450    175907    201806    39531328    42898217
2703033    214800    1651699    362007160    323921892
1986378    930060    379142    222273351    80335219
1945739    9037203    1399144    177911382    168878238
1442863    810439    915584    156729823    149221277
292806    473204    159422    45273152    61764581
699393    531564    314112    55415897    48099627
1551280    653908    1289847    166054425    178636445
1936665    717830    1392342    203688429    202011753
293573    81251    228357    39757912    48415546
1548141    59894    1493922    224731343    300102698
154634    493381    104950    38573945    50523759
1611682    1105443    1365852    155766904    156540911
295607    915129    170372    27131610    28401439
1594748    1373277    1325506    210115376    214260837
873352    3367718    926704    156753904    144205385
1435836    6987339    1214119    139228782    147982421
640002    5349634    592556    103540491    71303757
162382    532485    102882    26489585    28077756
1444904    1101447    311407    176088962    69284375
2189793    1200470    2002658    239924211    436060428
1654650    384841    560995    205717304    122808629
1289431    1186341    443495    150376634    74762592
745104    144032    276284    113947783    74009298
859088    69123    291765    116275598    105709244
309355    1603316    224066    37735993    40440146
127526    171305    89106    37168910    46861702
531624    475852    323128    48941479    59614525
1961975    829818    1270691    213436788    200095638
350225    1439693    199576    36272402    39993050
2280050    319856    257037    244237362    63674852
2156538    7330107    1084052    165185484    135054291
323404    1165080    225636    38849029    47661213
1967540    268771    1239085    184987509    184180638
1390697    4348337    1415650    137695552    198350162
285555    1310292    196287    32846840    36269742
2429190    12821907    1718091    221366291    213378742
723625    2363041    609576    73206303    70261975
1206227    5004866    740117    109915710    86257153
1255906    7282646    1151585    132247758    181430620
1921048    1118963    1290065    176193758    169433868
33349    83910    19883    47056381    51009033
1336612    495671    1089015    123981214    147374057
206380    668879    115134    39070685    41404437
2065002    929795    1974280    233666528    341363854
374284    1361674    210394    50247292    60718857
35310    92844    20569    33733209    30931646
1362332    224602    1335320    167981361    174528167
1659242    9641853    1338955    155303751    154656333
947736    337083    800993    118126353    153130821
865369    273796    631879    114258242    94198592
231525    1240542    182253    41059840    54529591
174622    474351    186022    34768258    44698591
1706194    7027217    1151964    151715397    123426457
1521966    19955    1174648    240586791    248429492
95863    358292    60269    38779605    44280645
156390    403552    94174    35449517    43478629
9362    21607    9239    45157564    51721215
402435    1555028    274236    34213977    37320710
1739143    713850    335688    196603376    65873050
15225    30462    12278    43646416    64342177
1969487    334016    1771353    272368125    387689381
3982359    1544846    2325682    497168378    398384029
878549    4596013    896839    88190747    116406344
160452    203870    103283    27932256    29600366
121190    392038    71380    33741038    35485698
1028608    4495311    1042581    98484742    153058971
1299017    223311    1058031    175290344    183316337
1823682    13852892    1737846    174740152    213589622
268726    1101667    194051    36115398    44704285
1304790    1183620    935595    200161817    204230996
1897419    1424439    1614301    229991879    254033511
1755806    352598    1467149    195233467    203460611
1112243    6167012    792052    92308664    85521325
139138    491065    83836    60822808    79266854
3485929    4978135    2665385    363395021    417366674
2107131    256358    1391604    203485174    199529066
1360265    1172955    1424915    118779239    153677260
1189461    306271    1034529    178420685    194574457
2161963    1121343    1641532    272927428    345391961
24288    53024    16007    33063851    35177217
251873    346138    181426    51035986    68592016
1370631    5930125    1134075    141826384    143768900
193538    599745    116910    35466160    41374990
27318    108471    34794    40953176    51788190
2083210    14331836    1562961    252848135    234406523
2572338    285369    1686801    255677841    239197362
1872163    7110835    1207003    165829205    165097824
1712671    974912    1287835    193280318    195498363
2285772    11910247    1781537    202602498    168036286
2207121    7679064    1768136    241211905    207881872
99909    579415    82406    31923666    39994477
272905    1200907    193752    34754232    42795489
1500878    6031653    1068716    168473126    116876369
2396566    394454    561682    213449030    67686358
2178067    17319958    1910111    180419892    193809523
60745    132026    40242    31990388    50645831
1994720    10738448    1491900    215358425    251138006
1893635    1591440    1669050    216989766    274737029
2292952    444051    1255609    298562355    254176920
145363    298506    67716    35949396    45910428
901975    4760303    992510    101956035    157744774
1836788    9386978    1613505    163855549    159152987
183323    1140773    156463    30949962    35794721
1403353    5351689    1215827    117823101    115660663
1972640    1131370    1859613    215681742    270931875
27201    63961    16835    30478488    35832234
1470578    9995931    1438133    169764075    244863500
837402    5216535    765898    88725744    93136608
2630788    541410    1972172    268697016    285235332
875054    4377667    772558    83505905    103783735
1470114    1456278    1598946    153367191    227599627
1382910    8036698    1624942    114482304    167210827
1857424    6675823    964452    167252511    109340210
185614    113856    180740    33299042    38862437
1383181    6152126    1014134    168107652    189979322
1083634    6700452    1030611    90928840    110925279
1699295    12085987    1486014    169304096    206351069
668243    1284714    197111    73684629    35387671
197908    45011    182344    30331666    38395136
1653491    2109090    977349    169169449    130152319
130740    776397    147863    33081373    36456881
490924    757936    393793    56864721    74733850
1000888    5397399    985394    106928874    137557105
1339780    6206035    1264746    119828031    146506840
1272457    5226837    954790    117190494    110608565
199959    968061    152618    31318938    35601590
2617192    10759756    1272756    199804222    145561490
1855209    171352    960534    280225230    188350274
1048648    741428    926035    136485079    200371379
2162084    384485    1802470    257405533    325282911
117057    261368    60609    26116388    30679157
1070561    4842365    850552    121754629    131289307
1551933    422781    1433016    192180397    249965316
92374    348381    65368    34205737    43203116
2150915    2753952    1778223    204629716    251369167
1946471    466201    1426674    197716514    177711111
599368    533186    132699    86961064    43567965
1868347    263547    1841950    182697154    225306629
1393511    580062    881907    167706441    136940242
1064246    5128733    699687    126975999    101868136
180484    574011    117729    34649272    39686298
2725544    12553171    1619316    238797677    219715258
1662097    11789233    1815380    184753619    250938812
2353814    10331875    1639049    213664021    210856794
1681098    1498840    1376774    149474299    151488775
2156134    9985828    1871817    177897989    209951015
1048086    4805772    701823    90442463    91341124
24947    76377    23487    39404953    43152838
2668818    1466723    1957913    238381609    191515144
1061001    383734    743055    136619739    137282895
1208952    640315    1275461    169703736    218242429
34758    91421    20372    45256910    53550781
335018    261928    220566    35549854    41473067
1385575    6194656    1208714    148451533    188235187
13918    43119    12308    38625077    46254289
1607262    6591424    1064852    141320723    133495045
86394    227313    55476    40223007    53173556
451027    422909    104562    77611840    39107579
1388135    374981    914219    157386983    168521572
221240    239927    193307    44976396    51199415
245922    783971    226951    37720121    64438126
644864    1349499    501073    80250731    94660153
282682    1035343    178442    56726570    60273247
80910    273662    68955    32562389    43034398
2729936    2608666    1957769    253437445    271125223
1817666    1164379    1136691    189231889    151020496
1849377    8136745    1276580    181922638    189736648
166903    719162    159524    47755334    54130636
1196914    407234    1024245    132613461    141516101
1189072    409400    1121480    140800087    146232198
1523225    10010275    1372836    158701474    193617293
1038397    7208805    1592652    97898571    176297055
2966398    1426390    3250267    404586289    629914732
1631046    6130710    1031556    134573428    119695953
614143    1109355    172442    78686108    39182393
128271    562729    91180    33650038    36526183
960976    6259419    903222    130450691    138465173
1853347    943182    1162904    199156040    211044208
1133399    1510431    1069532    123101848    165797631
1498142    10572045    1140820    151710768    180894621
9869    24729    8745    38335245    55435355
1216073    644154    883770    133050610    136127266
1326921    6786257    975560    131227749    134039074
1475310    11070366    1381479    146143739    180282292
1202218    5825609    1172424    169591740    200047836
1750442    10124671    1189686    207441615    183523289
2005361    263977    295439    237735318    96835889
239511    794932    191471    30483824    33156809
1569674    1060352    1112529    151388122    140504650
223508    206942    132251    37234767    46933485
1547013    6850429    1163314    127684670    98410718
1654612    8458352    1108804    169270213    161078856
1878847    20530521    1281283    273920639    270414169
1431261    5247563    1145396    131760221    128048367
1644335    369213    59498    187365068    35261733
283781    139248    178313    49717309    55432470
1074550    4131047    1167940    125987571    162111460
2373825    530941    2646824    341356316    554670676
2203268    11372317    1858335    179767520    185172935
44745    195629    34677    24271539    26518775
108292    647446    97565    31111177    40394667
60072    104632    50141    35988377    43917835
1974064    449297    1448151    226684001    222226315
1908426    2120382    1387994    219846526    162211952
1884830    5631383    1150278    189674893    150633810
1198545    5219069    1045694    127078693    154490820
1454667    6438608    1233819    135204781    128692185
3029873    1135891    2158975    303014449    287509558
1937060    137708    1775102    195201798    242133470
411915    123114    264161    71503286    75317310
103213    173877    40572    36835823    40710142
1976357    1083369    1498115    230447953    197356796
93041    292141    48534    42980134    50799450
1673957    62238    1010474    142178959    104307018
2183242    1063145    1500287    229646329    219645638
387685    636623    229424    43020230    50249897
1467289    23801    1705664    204412316    258114401
1804675    565903    1370603    160112120    183136431
153324    349159    54035    38262223    34206957
1443525    9557752    1237887    171712488    231707211
1620659    178438    1277010    159719870    210263721
261824    885637    223890    36279425    50261976
1951314    94223    515419    240114780    103890904
1129475    6122585    938529    110498279    135507799
1403295    217611    1048190    203174993    231724201
2722290    1516182    1862607    318126089    329158330
2134908    10785782    1352148    198716423    145236490
1035729    3827243    891693    109032679    96736098
199314    723808    115038    46850869    62014026
1763847    4421906    1388011    255279144    308935639
1075933    9022734    802416    123024910    141068348
112785    365326    84415    51922678    62685239
1218812    5626091    864484    116670774    94743358
1688429    858071    1137771    171333982    179891193
708582    237558    514659    114598597    122617020
2188551    216532    1883295    284358911    358332099
2036072    9845816    1246545    260072151    229016769
1609622    7794546    1249046    150045816    149877015
337761    111215    213756    31326010    33026334
307496    896099    209618    36039008    54190032
79418    319431    62098    33694879    34915367
1048366    4139937    812499    89674146    85838824
1697104    7055449    1077357    179781659    168528001
1204962    3640414    704408    110964582    81968470
1745626    9135830    1256447    145886800    131198778
1456303    1919267    923924    157993878    156628229
397259    230929    279328    85192079    106260510
1955734    7334609    1396555    226778068    197489069
1659472    6265266    933826    139733089    99738138
1273708    532088    1047027    235429817    205083083
147220    155941    94450    26072058    28776759
1934373    9181836    1683084    171472623    230337207
1608461    876130    1224165    179705515    182934451
1919120    561484    1228950    226176819    198543369
1345111    7944272    1002481    128413496    160639295
125356    318764    146468    38164526    43443944
951559    4141911    993548    135158054    172319023
172699    425960    92020    26149021    30188341
1498323    12639458    1443111    187823674    242289880
1398692    7049644    1172132    123069941    118732025
1684611    8005298    1218248    151501045    147112600
2170277    398409    1525175    216009166    206350055
142540    467707    84957    41638711    38184080
1705859    98509    1658465    164013277    203808456
115388    402344    78196    28804792    28970559
1586783    6288178    1184472    145640373    148006222
244712    863689    180836    26942336    31983042
1838355    265537    1816773    303645858    528290135
1188676    404662    1005635    119404736    127980466
1341648    252875    942217    189730470    192046362
1590600    373849    1196729    164872924    189093693
358130    1111027    212048    37953099    46195644
1182543    5092406    897526    130269311    131386756
1785938    980705    1179789    162202698    124023600
1365778    6848095    1368670    133067872    166761551
1111024    4877352    1018654    97047111    112787420
1521880    6054212    1108193    156880752    157444158
1472170    41676    12804    251800804    58307029
1127904    1516478    824940    127663010    128768938
1688176    1155732    1239631    144848869    165647974
80008    184219    34792    37002798    42087147
100190    415705    77314    29471536    33052303
1305927    502725    437776    171599160    77507183
1854403    8041309    1804376    186587067    212229433
1798435    230048    1505551    172170030    197208856
1029968    5627779    1244564    131877493    191852852
1362019    8142620    1516995    129114700    162629905
321437    1393400    224768    37681629    46406455
1634183    10221955    1389943    152696601    180516897
1535226    551965    345421    158937737    64793680
1628481    10757643    1198526    175852927    188563948
1535682    7912132    1210264    156106244    192717648
504040    253953    220185    64536915    78820855
984678    310583    379790    117113321    74989779
1461970    5989312    930822    182475177    151793244
1690816    15544410    2200899    208383499    295145717
26980    31881    12180    47693065    67163346
42729    160053    33746    28617554    32136832
1360596    4501440    811136    118229811    83891384
62190    284437    45825    43613745    48009855
1367414    27406    835819    192114519    167923474
14645    48108    11491    34399884    38723537
2543337    9868859    1422765    235036780    165627116
1465308    887335    1131329    223501777    203558077
137139    552903    130352    32473282    33412071
1772882    8297797    1334764    190666319    156701132
737788    1606527    487735    79667925    80960402
140749    761580    144027    58462211    87695502
1852313    232703    1492405    193399611    228466572
1112862    4868980    1141292    88365118    110434460
242662    1046297    199920    27535419    38604453
1573891    104820    967861    140014018    138553711
1344550    3056997    1378247    222164487    263197502
2082473    11238087    1360344    205567761    170437778
1217322    4327806    915297    129671279    143805186
1490211    107226    925445    143480359    139299927
2848705    1386378    2524382    237042001    238079199
1572278    928563    1064811    199682762    221028949
301261    907400    164183    43913102    45055626
1098017    7011755    865971    106375248    111994595
71145    230969    79496    41832785    49402069
1978279    1136084    451088    176694221    62359735
152647    539292    96929    35969443    42438490
1478869    7335098    1081849    128168526    93098567
2140462    15009571    1612489    191414974    216793227
252063    679806    126440    41327997    45901968
1600192    2685687    1334567    149072177    169506157
242304    63567    230012    34786281    46118899
268766    1055022    187659    32951085    35490230
1673487    970921    1431671    203419030    199159108
1273380    1343497    1208271    112943840    131406234
1470024    666616    1077092    161249362    132309030
307387    1329532    262735    34630345    38525126
288753    898655    131234    46789411    63123280
1440495    127818    929577    145629146    141671354
1182119    5901272    1061149    129087916    133275149
1455624    1468209    1081610    203859313    215430282
333375    559810    206708    38759123    50489298
1708671    944735    1338315    158829235    153870349
1286718    4772662    901350    125322759    126424802
908836    346599    866103    147901330    164700987
993923    3841774    704019    91171886    73727817
1501131    6412011    995302    125533206    105964359
2488148    428077    1962362    243281506    260293709
302162    989880    200281    41191785    45541192
1184754    3482795    818943    127901591    102673920
1961315    10948435    1942458    186021799    336579062
1216141    4482755    745474    107521238    81901826
973144    3877687    808125    93070884    90957404
1578378    6074751    1261593    147764785    114431965
1519459    8535207    1067884    155863234    121350491
271004    889479    160852    34517257    40720944
1812017    8091156    1407314    150456780    136761381
2577475    1117347    1893992    462856964    477175872
139681    485502    89666    44293693    54052018
2342430    312184    1647559    213523652    233316020
1922902    8082691    1187600    187258589    178524939
222710    525498    176505    39878239    54088475
1666417    172734    1684776    220693710    243688467
64330    316092    65727    25452337    31519829
1916806    10280311    1678588    163701753    159585520
1482614    816357    285327    177891474    55348830
1421414    6082370    1100259    123630017    130035011
1290839    5753873    1008088    121550156    118605480
1698206    6149764    1133349    138064510    99256511
390881    1318588    222791    41693626    47504601
236501    573908    184871    38071639    47922755
1231149    8994533    1090084    134602762    140544394
1887846    4678400    1959926    216332558    349750844
413600    257345    314917    77598171    85993674
175713    406104    88226    37707576    42144956
1549882    654745    1416240    250115018    332610134
29179    65344    37640    27232487    43555883
1452291    703672    997949    140803354    139807220
1313789    7542938    1052409    125885482    155641005
172420    598685    102164    31711668    41522864
1961842    697828    1294240    211888460    208450193
1183250    6103836    1112180    103716285    133113476
2636916    852015    1648836    274752016    287987267
106568    301419    55031    38969703    39877978
71303    148647    42624    43849476    48903451
1677042    10905617    1222705    175874232    182046784
250799    879827    167147    30325271    37256035
1122947    980219    1276269    339582409    441818653
1460089    4262236    811325    145082115    122369443
147819    613329    110063    38656346    51172765
1550089    90773    1497212    160206919    217834004
2169224    328274    1364299    308771813    271702533
1707937    11582722    1599560    184071946    239330371
585071    203312    374584    93083205    86865378
210880    931751    155954    32976859    41443886
1506629    396881    945277    246807804    218216653
1579780    6232053    1300606    173170543    175596969
1234284    6019927    1150525    134807150    157483499
2289964    3593047    2055459    221796135    299017009
1297627    445315    327912    211855289    85851204
1632901    408142    1236063    158827029    182369528
86411    397316    68034    40693627    65310580
2377783    8249231    1205661    148573100    138914978
1838146    9377296    1916348    170051228    229147022
1336540    6887190    1318755    106205594    125364490
1008810    687978    1166221    204205625    313910543
1275057    6189977    1013727    118971675    116841044
2090236    12565871    1648892    203373504    186917344
1425755    1480134    1508938    243020702    308026743
1498393    373447    1362473    261693081    283585578
1259022    3637189    996939    117340821    115276654
1266345    8179546    1423991    109416407    141233648
2286886    11614320    1965842    202676284    205897494
1682908    90447    1517326    223303678    284453256
1682318    11174313    1491249    178623861    243478902
222207    925228    140953    41233085    42911949
3452979    21036261    2160755    305944435    285064364
1286782    602523    1020000    194920874    240383620
1466296    5473498    944959    142397802    145272843
1094430    5493510    751309    116427557    121330435
234740    1000512    178776    51483080    90534312
1222748    4446866    1036479    106555580    130156140
1191451    623169    879264    135939111    114354722
2638485    232506    1913691    243490364    244505896
249267    1086462    179917    29791367    36437592
1339381    171283    1149879    241928348    305720133
1058158    762378    357218    131215580    68375573
124647    334225    75368    24241416    31111710
1704060    7460975    1530397    152122764    181768792
1569506    6507555    1046182    128951147    108195251
107503    160985    58984    38446581    40031037
1552080    18406    977819    161236285    125188612
1579721    1538832    1469848    165703986    275203743
2250833    1073859    1889790    201823370    240239397
2721328    1592741    2459968    322390736    393277000
495800    948821    368764    72261632    38172920
1888085    1187175    1432751    186123850    204168312
2230950    765309    342561    290564291    91704276
1076567    3240649    754719    108882088    116141150
1328398    282400    912604    155350682    171523690
1517921    8071772    1557323    143110555    206034043
1351124    497612    981495    188128587    199999545
1141451    5328240    1043999    107530198    111260094
1761234    529972    1313828    188470944    180515303
1379865    434841    789684    174708992    149520003
1482559    471324    1464347    157706564    239180120
2820370    318142    1656952    336908361    320902059
176771    667059    137775    27273564    33081493
1061089    3812250    898850    100233142    96139080
1311294    454145    1080642    182650579    149575864
12947    33294    11757    43390024    57372470
1618481    7113518    1002441    137321983    124571361
11072    29620    9463    27925798    35402810
68624    329758    44696    42245420    44492168
42763    113830    27889    31705813    34545726
1762196    7201800    1041884    158650805    112590234
1278102    869718    1206335    196838808    186578170
1540403    65400    1405560    181792061    224123660
232457    1109514    164156    42777448    49179756
942231    6722483    1182211    116593651    154529296
1450038    20377    811100    155812020    129303157
1616088    11645254    1144784    205603495    181181413
1502886    3838585    837801    140597254    97991368
92839    82918    92999    42924151    54199355
903921    5281999    1082279    103791156    136846101
2091016    814171    1735880    217233867    233670927
132417    704801    111500    44071573    50429002
236293    174551    145944    30657056    31837319
896350    156183    772613    171387734    180423815
560613    264949    386769    79097020    99328639
103191    410151    132406    37956344    42781132
270288    1016838    196390    45229889    52759828
1455525    4139976    1409292    160174674    168902118
1181063    6543838    743916    107738545    114103742
883836    3321453    792348    85300617    89811006
1562085    286136    1174309    138381246    136315626
137080    344344    79386    34814702    38753922
1113948    7229335    1086488    126629473    136097393
50780    59921    81217    36100707    44473406
757981    2721931    757135    68969998    75986258
1252495    49621    1043797    164165114    174736505
2047358    7984347    1415277    184952704    162201769
1014994    3803626    722826    98683627    82852320
2256966    11343339    1153956    207140912    161228474
743126    214214    500786    84081791    78905031
2389987    741237    727177    306166511    166295502
1323676    7055753    937256    157536400    150040118
1780243    55824    1454762    218115351    253763787
20451    93830    28717    31704267    33939677
1863240    117648    1408410    190224270    237878094
679252    1056775    181110    70490795    34109687
366225    1396094    156270    45237128    40624458
1153032    4374865    640129    102078858    57700196
1236262    679088    1111743    120810775    152794965
2339771    9550586    1748826    213884054    242248919
59380    332122    56657    30908657    31410790
171436    354102    125944    50608761    65065845
1087823    7264596    866123    119386221    99101056
603527    795064    193326    74273656    37839550
1986065    8765624    1286288    165205846    143899407
256928    1116978    178419    39555688    42812070
98357    520512    82886    35955857    44221491
100190    327933    64506    30608651    33296304
1962517    596734    1292976    245284181    240177810
1682238    7808695    1503631    141515939    162835455
2011357    1305331    1564425    171814058    152626254
102873    153310    67089    31904980    38527072
1212256    440552    1166233    202881315    193015621
1628170    7210617    1026323    186548081    131156901
898071    4211827    876485    92680782    121735743
121198    630974    90209    30769428    32758440
137078    502645    111353    35814595    44450936
1543015    226448    1162658    181372306    184486951
378957    583635    229768    51437499    75664124
1747222    603349    1204337    171453445    164846297
50431    113757    28287    31555374    34166754
60683    168633    30388    42645227    47047126
304557    1103040    197426    31771167    36698238
2123325    10115684    2476681    234588600    459113313
1002540    317169    113316    87065253    43983481
1536289    9488199    1070856    149994361    122132277
1191984    177823    785338    180023463    126516541
1483593    309683    963189    146168553    151607647
2046632    15642600    1457630    263553289    223012666
1678393    5802740    1145178    160293591    127372685
1208443    1716368    1098213    147000923    155806932
1794437    10830510    1569471    194109150    244218246
1201072    1217134    1117047    167979137    210379197
87294    250412    59892    36532378    46593822
1928468    9557626    1707950    174855641    232402919
246528    18761    228100    33794743    34526768
308143    480609    266109    35280764    42933396
2555042    1111307    1270908    255847307    187648740
10674    34060    9988    38209772    34363898
1922390    653741    585509    188323916    105350193
1589251    6102816    1338160    91862182    195410604
316826    620997    191722    55178275    54744982
904783    4509041    712348    92438284    75750101
2797416    1249468    1964876    300850570    335618769
1071057    688103    1193749    126525928    179118662
291923    1158798    227379    36386120    43463917
877535    4056912    899169    90917178    117167608
116499    195659    44292    34947090    30912961
1595549    2840813    1056120    150422449    141859529
89245    238916    41716    34719654    37666759
410629    398233    321578    69375351    72475525
52327    192804    39732    48983825    61322800
2240564    427448    2112075    258786120    342871680
2168648    12423079    1872792    220677505    253423224
3571279    1357940    1799758    370464444    294121815
483989    1927359    301453    60562207    80054299
1906518    724897    370564    194072478    74549971
1145006    4061760    783325    92506937    74681789
1560318    5392638    1659957    205392488    328628360
1459900    9126683    1169046    139549081    148067682
2234691    57165    279163    293702514    103782505
201096    753767    163167    27228493    32140617
2316987    4194114    2411751    215455050    311216245
1906338    7854847    1219062    155307338    134646498
1143603    6288615    1161381    112259871    134723797
2884118    1406910    2021409    305572479    290728410
1628882    5490046    1208558    123126132    110088586
1556102    6688648    1074464    130665368    129094098
1716162    158278    1555089    190138428    262365609
1399956    5549673    924599    129976717    126882732
245021    332845    179328    45695509    49545697
658079    814190    396686    97758552    111366458
1768955    11383730    1511823    172234690    181602538
477506    353571    270170    44061869    47877927
1253367    5490929    845380    119277477    121489128
2080387    1652052    2186219    188015796    254758625
1568655    1009144    413951    159996048    59727684
2016303    3224514    1606569    183180994    206929360
78325    134289    54118    46806606    51408184
56515    247587    62782    36030810    47624238
2093708    3090576    1767104    230297371    313079634
1528853    3380329    1453443    148185578    219725610
1204815    7264163    952741    133193009    136040488
1239119    5600113    849039    120365299    93645789
1472779    6753677    1068215    142849211    138663800
1095145    4197084    786513    108607507    110933285
1645986    71357    1247074    188307900    183140658
1978576    2332812    1902163    212438250    303049659
53218    134123    39895    32673206    38880967
1343631    5871074    780078    117393163    106229791
229263    585913    127505    38976267    51195468
1924531    6818309    1216878    163580289    118675855
2182636    489217    1340783    198249965    181397625
2206855    467412    1745696    222418377    218681734
102259    401725    81088    34290829    45418957
1739707    8359253    1370997    156829099    170776852
229275    1371866    239362    28894260    35878048
